Preprocessing,Model,Train Size,Test Size,Validation Size,Overall Accuracy,Class 0 Accuracy,Class 1 Accuracy,Class 2 Accuracy,Recall,Precision,Kappa,F1 Score,Train Time
raw_whi,transformer,320000,40000,40000,0.955875,0.961292678473617,0.9703849324624264,0.9151282051282053,0.948935272021416,0.9464865724928184,0.9308966031546972,0.955875,534.1054320335388
ln,atbi-rnn,320000,40000,40000,0.936525,0.9520251914052852,0.96314527325508,0.8519728575018849,0.9223811073874169,0.930351739990733,0.9004063772836604,0.936525,237.106787443161
ln,gru,320000,40000,40000,0.9366,0.9533035878002568,0.9612006319115324,0.8518044535449194,0.9221028910855696,0.9317531067035204,0.9002267747839131,0.9366,124.60105991363524
ln,lstm,320000,40000,40000,0.935675,0.9498100257384484,0.9575838754943232,0.8639430284857571,0.9237789765728428,0.929830989488198,0.8992147230736205,0.935675,127.22891163825987
ln,RF,320000,40000,40000,0.948275,0.9546226644018442,0.9650196482638664,0.9026648317277618,0.9407690481311576,0.9411796616466902,0.9191258860746898,0.948275,337.1601355075836
ln,rnn,320000,40000,40000,0.942125,0.9548414843942,0.9644692595647484,0.8719075725229185,0.9304061054939556,0.9357503958347512,0.9092978322044766,0.942125,136.55233335494995
ln,transformer,320000,40000,40000,0.955575,0.9630080311511316,0.9680729033902624,0.9151422764227642,0.948741070321386,0.9469498125312708,0.9304818794642092,0.955575,412.0544972419739
7days_ln,atbi-gru,320000,40000,40000,0.943875,0.957906990993199,0.9656894123671744,0.8731537793223284,0.932250060894234,0.937774476026786,0.9121525716995668,0.943875,290.0872676372528
7days_ln,atbi-lstm,320000,40000,40000,0.9469,0.9611274871039056,0.966186322841613,0.8788953635672663,0.935403057837595,0.939853935321318,0.9167238974232256,0.9469,306.8527343273163
7days_ln,atbi-rnn,320000,40000,40000,0.948325,0.9593540860809234,0.9661189657368487,0.8910248408438397,0.938832630887204,0.9411271440111424,0.9191777782949566,0.948325,382.9050121307373
7days_ln,bi-gru,320000,40000,40000,0.949225,0.9595443349753696,0.9701614938178148,0.8860647445624684,0.9385901911185508,0.9422036660819548,0.9204202157415396,0.949225,288.1431510448456
7days_ln,bi-lstm,320000,40000,40000,0.950875,0.962224811430674,0.9704926390924734,0.889277680579855,0.9406650437010008,0.9446115525945084,0.9231020183998282,0.950875,311.5754678249359
7days_ln,bi-rnn,320000,40000,40000,0.949475,0.9584212112081952,0.9727460604494964,0.8852417624037369,0.9388030113538096,0.9425315470697156,0.9207900763071896,0.949475,376.91262197494507
7days_ln,gru,320000,40000,40000,0.949575,0.9611567732115678,0.972776073619632,0.8797779740128674,0.9379036069480224,0.9435883056066732,0.9209096530184137,0.949575,173.7618327140808
7days_ln,lstm,320000,40000,40000,0.9477,0.9579641962485488,0.9685285668688158,0.8856676706827309,0.9373868112666986,0.9406903278859036,0.9181049142050522,0.9477,163.16001844406128
7days_ln,RF,320000,40000,40000,0.955625,0.9618208516886932,0.9696663933909314,0.9140915501987434,0.9485262650927894,0.9466962507452208,0.9304908010468782,0.955625,350.5144486427307
7days_ln,rnn,320000,40000,40000,0.952025,0.9602063375092116,0.9714285714285714,0.8962765957446809,0.942637168227488,0.9444318871800452,0.9248508911863892,0.952025,197.37787294387817
7days_ln_whi,bi-gru,320000,40000,40000,0.94635,0.9575434558778996,0.97024,0.875381485249237,0.9343883137090456,0.9404433151935464,0.9157482352410798,0.94635,289.3069427013397
7days_ln_whi,bi-lstm,320000,40000,40000,0.9505,0.9631566147859922,0.9678470979289184,0.8898583712696004,0.9402873613281704,0.9444163059925628,0.9223855836693874,0.9505,309.64627146720886
7days_ln_whi,bi-rnn,320000,40000,40000,0.951175,0.960978876240336,0.972208024533606,0.8892816563565207,0.9408228523768208,0.944504209251638,0.9234753024120474,0.951175,387.823823928833
7days_ln_whi,atbi-rnn,320000,40000,40000,0.9477,0.9592858435370046,0.9679048654178122,0.8823907455012854,0.9365271514853674,0.9407467573870616,0.9178135795714966,0.9477,391.08743023872375
7days_ln_whi,gru,320000,40000,40000,0.945825,0.9592831890771668,0.9703759969616408,0.8677526936890713,0.9324706265759596,0.939554396541081,0.9148083457369192,0.945825,173.90292167663574
7days_ln_whi,lstm,320000,40000,40000,0.945625,0.9572432170542636,0.9672120669819764,0.8780923233868911,0.9341825358077104,0.937542418571614,0.9146749736130884,0.945625,174.76764154434204
7days_ln_whi,rnn,320000,40000,40000,0.95135,0.9618558591600952,0.9684089603676048,0.8962619167084797,0.9421755787453931,0.9436224549234576,0.9238861588589384,0.95135,193.8300700187683
7days_ln_whi,RF,320000,40000,40000,0.9522,0.9614419487116714,0.9687817258883248,0.9000126566257436,0.94341211040858,0.9449717576833904,0.9251349173920784,0.9522,394.9876267910004
7days_ln_pheno_peak,atbi-gru,320000,40000,40000,0.939325,0.946499818643453,0.9662957278076234,0.8702377908463309,0.9276777790991358,0.9311241299405376,0.9047551830383948,0.939325,289.04212737083435
7days_ln_pheno_peak,atbi-lstm,320000,40000,40000,0.947825,0.9545261110097878,0.9686586141131596,0.8918296892980437,0.9383381381403304,0.9396080396447402,0.9181843507979444,0.947825,320.1607735157013
7days_ln_whi,transformer,320000,40000,40000,0.956925,0.9666686978246298,0.9711978636826044,0.9080269685790612,0.9486311766954316,0.9493036566474666,0.9325127445794392,0.956925,1101.888729095459
7days_ln_pheno_peak,bi-gru,320000,40000,40000,0.9466,0.9543966040024258,0.9681419305608546,0.8865621788283659,0.936366904463882,0.9393400964147236,0.9161494772178992,0.9466,281.42449164390564
7days_ln_pheno_peak,atbi-rnn,320000,40000,40000,0.9476,0.9556604930700356,0.969003969003969,0.8873545582406341,0.9373396734382128,0.9395968416622962,0.9178074309495832,0.9476,381.9398305416107
7days_ln_pheno_peak,bi-lstm,320000,40000,40000,0.949025,0.9565217391304348,0.9720033314113652,0.8873707061677947,0.9386319255698647,0.942193271586316,0.9199878653887033,0.949025,308.2997930049896
7days_ln_pheno_peak,bi-rnn,320000,40000,40000,0.948775,0.9564525019905676,0.9697761907798252,0.8918648310387985,0.9393645079363973,0.941404116781381,0.9198653792341742,0.948775,380.6910197734833
7days_ln_pheno_peak,gru,320000,40000,40000,0.9444,0.9543356514247032,0.967104012169614,0.8792325056433409,0.933557389745886,0.937260690793718,0.9129415039001526,0.9444,165.71363019943237
