Preprocessing,Model,Train Size,Test Size,Validation Size,Overall Accuracy,Class 0 Accuracy,Class 1 Accuracy,Class 2 Accuracy,Recall,Precision,Kappa,F1 Score,Train Time
7days_ln,transformer,320000,40000,40000,0.960675,0.9627667191751396,0.971930839904507,0.9455409057407256,0.9600794882734576,0.9601117791414112,0.940906061512278,0.960675,1105.653572320938
7days_ln_pheno_peak,atbi-lstm,320000,40000,40000,0.948125,0.95317822715083,0.9600661965750468,0.9289719626168224,0.947405462114233,0.947710403707588,0.922057328553344,0.948125,302.6819677352905
7days_ln_pheno_peak,atbi-rnn,320000,40000,40000,0.948575,0.950392017106201,0.9613259668508288,0.93212706729982,0.9479483504189498,0.947998177781356,0.9227210799627265,0.948575,378.6501364707947
7days_ln_pheno_peak,bi-gru,320000,40000,40000,0.9417,0.943915873810716,0.9550408719346049,0.9237267080745342,0.9408944846066184,0.9411164450871076,0.9123435263816684,0.9417,291.84254026412964
7days_ln_pheno_peak,bi-lstm,320000,40000,40000,0.9473,0.9473042730140522,0.9628431795314072,0.92947767342231,0.9465417086559232,0.9469138438459318,0.920774867943534,0.9473,305.1413640975952
7days_ln_pheno_peak,bi-rnn,320000,40000,40000,0.948175,0.9491015820745936,0.9636833417067394,0.9292445032236734,0.9473431423350022,0.9476054264811554,0.9220834794162382,0.948175,377.6091282367706
7days_ln_pheno_peak,gru,320000,40000,40000,0.9475,0.9496714564228464,0.9616800173197662,0.9290710915893932,0.9468075217773352,0.9471380279443186,0.9211151401198522,0.9475,181.6937699317932
7days_ln_pheno_peak,lstm,320000,40000,40000,0.94245,0.9460178263369752,0.954941227688289,0.92442710872745,0.941795387584238,0.9420679682811982,0.9135322430302594,0.94245,162.15812420845032
7days_ln_pheno_peak,RF,320000,40000,40000,0.942075,0.930519158580636,0.9548598471059336,0.9410505516219332,0.942143185769501,0.941316319819434,0.9129892766916208,0.942075,342.10906291008
7days_ln_pheno_peak,rnn,320000,40000,40000,0.947425,0.9508009153318078,0.9590421729807004,0.9299850324297356,0.946609373580748,0.946776470117177,0.9209397558514774,0.947425,198.62991285324097
7days_ln_pheno_peak,transformer,320000,40000,40000,0.9606,0.9632056451612904,0.9668536094334196,0.9505080301540478,0.9601890949162528,0.959968380601714,0.9408020146066072,0.9606,1101.5270221233368
raw_whi,atbi-rnn,320000,40000,40000,0.9317,0.932757644394111,0.9438852002570144,0.9160556257901392,0.930899490147088,0.9311319656835764,0.89722412393697,0.9317,254.9025399684906
raw_whi,gru,320000,40000,40000,0.930975,0.9298937143661576,0.9421744152468956,0.9192697429026044,0.9304459575052192,0.930504900477948,0.896170906666301,0.930975,135.35376143455505
raw_whi,lstm,320000,40000,40000,0.930925,0.9296806966618288,0.9446581196581196,0.9165024630541873,0.9302804264580452,0.9306533099650623,0.8961682241620939,0.930925,127.22841215133668
raw_whi,RF,320000,40000,40000,0.938,0.9320036908226276,0.94576368462587,0.9360173738723688,0.937928249773622,0.9372546101524,0.9067944593552952,0.938,373.7367117404938
raw_whi,rnn,320000,40000,40000,0.93925,0.9435263687311396,0.9504873017002206,0.9211642411642412,0.9383926371985336,0.9388741692601796,0.9086302555176712,0.93925,147.79861307144165
raw_whi,transformer,320000,40000,40000,0.9534,0.955790829100794,0.9656305823508397,0.9363878263761848,0.9526030792759396,0.9526196474594072,0.929930799258886,0.9534,530.8828477859497
7days_ln_whi,atbi-gru,320000,40000,40000,0.94065,0.9419450526167102,0.9546496632755408,0.9226626272826728,0.9397524477249748,0.9399112523767672,0.9107009144282786,0.94065,291.6269438266754
7days_ln_whi,atbi-lstm,320000,40000,40000,0.9482,0.95375435106912,0.9590805579276972,0.9287338893100834,0.9471895994356334,0.9474904866393974,0.9220524239319546,0.9482,312.3585886955261
7days_ln_whi,atbi-rnn,320000,40000,40000,0.945475,0.9491839498253868,0.9577666428060128,0.9268272356029668,0.9445926094114556,0.945001492034801,0.9179884713882368,0.945475,386.8391447067261
7days_ln_whi,bi-gru,320000,40000,40000,0.9431,0.9448197397425868,0.9570281415032916,0.9252105002476474,0.9423527938311752,0.9426423256221296,0.914455228697364,0.9431,291.8475515842438
7days_ln_whi,bi-lstm,320000,40000,40000,0.947425,0.9461082124222716,0.9609301653787824,0.933563558625226,0.9468673121420932,0.9468204221051768,0.920986518817903,0.947425,307.2446393966675
7days_ln_whi,bi-rnn,320000,40000,40000,0.950875,0.9520074163873636,0.9620570936737914,0.936601578728708,0.9502220295966208,0.9502404189332054,0.9261363628087508,0.950875,384.5497550964356
7days_ln_whi,gru,320000,40000,40000,0.944725,0.9446116365720836,0.9599033129532204,0.927032893638337,0.943849281054547,0.9441762212047982,0.9168568355030202,0.944725,169.3273069858551
7days_ln_whi,lstm,320000,40000,40000,0.94315,0.943579766536965,0.9589871611982882,0.9243100313997686,0.942292319711674,0.9428117296466456,0.9145179437070324,0.94315,170.23063111305237
7days_ln_whi,RF,320000,40000,40000,0.94645,0.9430917735196658,0.958139534883721,0.9368360372230916,0.9460224485421594,0.9458114782526188,0.9195247598184616,0.94645,381.0046579837799
7days_ln_whi,rnn,320000,40000,40000,0.948375,0.9463623395149786,0.964303562504462,0.93209721874217,0.9475877069205368,0.9476837099279956,0.9223567324570816,0.948375,195.7871162891388
7days_ln_whi,transformer,320000,40000,40000,0.9566,0.9556903317873708,0.9648933102652826,0.9481548749277636,0.9562461723268058,0.955807341100956,0.9347810562584,0.9566,1108.6847393512726
raw,atbi-rnn,320000,40000,40000,0.9428,0.9496593761204732,0.9569440417512324,0.919079859694918,0.9418944258555412,0.942402493184326,0.9140345803696714,0.9428,268.1028985977173
raw,gru,320000,40000,40000,0.94175,0.9510584858270542,0.9565498419994256,0.9140927435960794,0.9405670238075196,0.9413469450071186,0.9124120047722828,0.94175,135.76603078842163
raw,lstm,320000,40000,40000,0.9424,0.9508290451686678,0.9566657068816584,0.9163090128755365,0.9412679216419544,0.9419577007543024,0.9133857086644854,0.9424,127.85225462913512
raw,RF,320000,40000,40000,0.948425,0.9452133794694348,0.9551778542742398,0.9443532501641496,0.948248161302608,0.9477568021247474,0.9225179277290196,0.948425,272.0481927394867
raw,rnn,320000,40000,40000,0.944825,0.951193444959031,0.962794722041964,0.9168320105820106,0.943606725861002,0.9443148673643672,0.91702466822213,0.944825,137.21537590026855
ln,gru,320000,40000,40000,0.93655,0.9371791215059896,0.9494443233820004,0.921287574739946,0.9359703398759788,0.9362035461440864,0.90464037401954,0.93655,131.13899159431458
ln,atbi-rnn,320000,40000,40000,0.940725,0.9454014806378132,0.9566661851798354,0.9170659177267472,0.9397111945147986,0.9404581839450662,0.9108611562523496,0.940725,232.2912335395813
raw,transformer,320000,40000,40000,0.955275,0.9553398058252428,0.967242750741196,0.9417087885211152,0.9547637816958512,0.9546478210128034,0.9328094704198886,0.955275,532.2842636108398
ln,lstm,320000,40000,40000,0.9357,0.9400391049315664,0.9541448735401592,0.9097596861206474,0.9346478881974576,0.935473302101963,0.9033414614382818,0.9357,130.7552092075348
ln,rnn,320000,40000,40000,0.94415,0.944452357214072,0.9596931760619436,0.9261059395337342,0.94341715760325,0.9437216123590662,0.9160407542162776,0.94415,139.53120183944702
ln,RF,320000,40000,40000,0.944375,0.9370783325047936,0.9587345254470426,0.9364777796134148,0.9440968791884172,0.9436862298051903,0.9164057038244262,0.944375,311.51633524894714
ln,transformer,320000,40000,40000,0.95705,0.9604215960421596,0.9668236146323796,0.942194644023514,0.9564799515660178,0.9565266481440604,0.935465623266249,0.95705,413.3563606739044
7days_ln,atbi-gru,320000,40000,40000,0.941825,0.9468792450132266,0.954290705291506,0.9221117810004889,0.9410939104350738,0.9412020991541348,0.9125908657415258,0.941825,285.95962858200073
7days_ln,atbi-lstm,320000,40000,40000,0.947875,0.9506305531670964,0.9594004656577416,0.931869918699187,0.9473003125080084,0.9474283102002296,0.9216871962836508,0.947875,303.73522090911865
7days_ln,atbi-rnn,320000,40000,40000,0.947525,0.9515396264512872,0.9585041352031644,0.9304874059535492,0.9468437225360002,0.9470833288997754,0.921141028455207,0.947525,385.849933385849
7days_ln,bi-gru,320000,40000,40000,0.948675,0.9484343579431198,0.9635802025716544,0.9318798848210612,0.9479648151119452,0.9481632013165374,0.9228534603593258,0.948675,283.57670998573303
7days_ln,bi-lstm,320000,40000,40000,0.94955,0.9479219188936108,0.9639905124703516,0.934939364142904,0.9489505985022888,0.948940623103229,0.9241892617259913,0.94955,303.513528585434
7days_ln,bi-rnn,320000,40000,40000,0.95355,0.9578140667526144,0.9657588672975512,0.9348093480934808,0.952794094047882,0.9530652497581018,0.9301863642129546,0.95355,383.4740674495697
7days_ln,gru,320000,40000,40000,0.949125,0.9496986222732492,0.964321680333765,0.931096859069232,0.9483723872254154,0.94860655337003,0.9235294492318497,0.949125,165.3817915916443
7days_ln,lstm,320000,40000,40000,0.9493,0.9522553979904512,0.9620161231752488,0.9315461551073948,0.9486058920910316,0.9488325677755558,0.9237993446845092,0.9493,174.02608060836792
7days_ln,RF,320000,40000,40000,0.95275,0.9456882854253936,0.9650602409638556,0.9464463633344404,0.9523982965745632,0.9520056691884254,0.9289757644978248,0.95275,354.8037745952606
7days_ln,rnn,320000,40000,40000,0.9533,0.9562900554475408,0.9660268018833756,0.9356516087097824,0.9526561553468996,0.9527866616314902,0.9298402991028988,0.9533,191.5485007762909
7days_ln_pheno_peak,atbi-gru,320000,40000,40000,0.936475,0.9403997402409986,0.9489364749695623,0.9177204795532928,0.9356855649212846,0.9360941641657758,0.9045106664037684,0.936475,279.29786944389343
7days_ln_pheno_peak,atbi-lstm,320000,40000,40000,0.94355,0.9440153072071432,0.9565217391304348,0.9283065512978986,0.9429478658784922,0.9430339657033362,0.9151440280132712,0.94355,317.3748531341553
7days_ln,transformer,320000,40000,40000,0.960175,0.9640236517774452,0.9706565950029052,0.9439114391143912,0.9595305619649138,0.9596783970563229,0.9401462405439444,0.960175,1107.7606947422028
7days_ln_pheno_peak,atbi-rnn,320000,40000,40000,0.948725,0.95016134815346,0.9633916944002316,0.9305158178696968,0.9480229534744627,0.9481679405175728,0.9229492558920184,0.948725,384.1532628536224
7days_ln_pheno_peak,bi-gru,320000,40000,40000,0.945,0.9464606539705354,0.9612228596325612,0.9252070813707974,0.944296864991298,0.9446242897691902,0.9173628132832562,0.945,291.24483823776245
7days_ln_pheno_peak,bi-lstm,320000,40000,40000,0.946725,0.95253482694241,0.9586943963027152,0.92654997546213,0.945926399569085,0.9462408104490212,0.9199344609271416,0.946725,307.0036590099335
7days_ln_pheno_peak,gru,320000,40000,40000,0.94305,0.9451276519237684,0.95855033174003,0.922669316111939,0.9421157665919124,0.94252301441666,0.9143654159386684,0.94305,180.5386426448822
7days_ln_pheno_peak,bi-rnn,320000,40000,40000,0.951775,0.9541541110632802,0.9636980369515012,0.9355235130263804,0.9511252203470538,0.9513162255241508,0.9275246288331104,0.951775,380.4864523410797
7days_ln_pheno_peak,lstm,320000,40000,40000,0.945025,0.9425559380378656,0.9612782496041457,0.929287946061503,0.944374044567838,0.9444271255698978,0.917375881595633,0.945025,168.49838995933533
7days_ln_pheno_peak,RF,320000,40000,40000,0.94695,0.9365431392187724,0.9579227504855068,0.9463652116511264,0.946943700451802,0.9462114226089374,0.920303627181074,0.94695,341.260678768158
7days_ln_pheno_peak,rnn,320000,40000,40000,0.945625,0.9456006889622506,0.9608594993488642,0.9284547533485789,0.944971647219898,0.9451600056111132,0.9182916012789728,0.945625,196.11973309516907
7days_ln_pheno_peak,transformer,320000,40000,40000,0.960275,0.9605511240029008,0.9687053443841096,0.9503029310627148,0.9598531331499084,0.9595551472071744,0.9403176726524516,0.960275,1104.7795898914335
raw_whi,atbi-rnn,320000,40000,40000,0.930925,0.9307485114828468,0.9426605504587156,0.9174204355108878,0.9302764991508168,0.930400207133489,0.8960950832501762,0.930925,253.32604503631592
raw_whi,gru,320000,40000,40000,0.9324,0.934181217216354,0.944384950381952,0.916445842994369,0.9316706701975584,0.9320699027872976,0.8983511949186379,0.9324,132.2284116744995
raw_whi,lstm,320000,40000,40000,0.926775,0.9235184388004016,0.9435912157313048,0.9111972295514512,0.926102294694386,0.9265567824216078,0.8899109676844922,0.926775,125.53057026863098
raw_whi,RF,320000,40000,40000,0.9382,0.9299253302699598,0.9486168840475848,0.9357154645981184,0.9380858929718876,0.9375226664426674,0.9071402980273534,0.9382,369.19443559646606
raw_whi,rnn,320000,40000,40000,0.9416,0.943613840239214,0.9563375224416516,0.9221880455565716,0.940713136079146,0.9412673311452066,0.9121628334192832,0.9416,162.97940707206726
7days_ln_whi,atbi-gru,320000,40000,40000,0.934825,0.935,0.9500829546274256,0.9171953530526488,0.9340927692266916,0.9343027125212262,0.9020276453595052,0.934825,293.14013838768005
raw_whi,transformer,320000,40000,40000,0.953475,0.9549293775285684,0.9670796715170724,0.9360711613600464,0.9526934034685626,0.9527605023739628,0.930040918882344,0.953475,528.9889469146729
7days_ln_whi,atbi-lstm,320000,40000,40000,0.948125,0.950925992649708,0.9597474348855564,0.9316428688659116,0.9474387654670589,0.9476560204861784,0.9220331762944044,0.948125,315.21982431411743
7days_ln_whi,atbi-rnn,320000,40000,40000,0.94625,0.9517109728506788,0.95642482203207,0.9279437609841829,0.945359851955644,0.9456225278602648,0.9191429520725236,0.94625,386.62646317482
7days_ln_whi,bi-gru,320000,40000,40000,0.9463,0.9476603612572893,0.9612408654535034,0.9272954924874792,0.945398906399424,0.9457633178890154,0.919225325596536,0.9463,287.7858958244324
7days_ln_whi,bi-lstm,320000,40000,40000,0.94785,0.95243553008596,0.9598997493734336,0.9286128364389236,0.946982705299439,0.9473320902972454,0.9215848432448688,0.94785,310.1413953304291
7days_ln_whi,bi-rnn,320000,40000,40000,0.94925,0.9523707664884136,0.9636556854410202,0.9284148397976392,0.9481470972423576,0.9484958759769108,0.9236263524637248,0.94925,379.5418984889984
7days_ln_whi,gru,320000,40000,40000,0.94275,0.946019085600342,0.9578788748564868,0.9213941107968724,0.9417640237512336,0.9423448203353108,0.9138894552610464,0.94275,171.40629029273987
7days_ln_whi,lstm,320000,40000,40000,0.944425,0.9460156082193742,0.957377758546084,0.9278375934905893,0.9437436534186826,0.9439952383854844,0.916465234083635,0.944425,167.0157880783081
7days_ln_whi,RF,320000,40000,40000,0.9482,0.9435266720034932,0.9581854323441716,0.9419206440483036,0.947877582798656,0.947555469377961,0.9221665139417716,0.9482,385.96245646476746
7days_ln_whi,rnn,320000,40000,40000,0.94965,0.951931269525703,0.9632059326868226,0.930961991254625,0.9486997311557168,0.9489387009320884,0.9242432916682471,0.94965,196.59755969047544
7days_ln_whi,transformer,320000,40000,40000,0.95645,0.9544865331989054,0.9720926946446234,0.9402173913043478,0.955598873049292,0.9556703776097544,0.9344966771108116,0.95645,1112.8153035640717
raw,atbi-rnn,320000,40000,40000,0.940025,0.9466885526691408,0.9556607207863124,0.9148779890639028,0.9390757541731184,0.9396124594453352,0.90985827303528,0.940025,263.730055809021
raw,gru,320000,40000,40000,0.939775,0.9442726684403536,0.9576234478775628,0.91446777224083,0.9387879628529155,0.939312009974029,0.9094828192097116,0.939775,136.03294730186462
raw,lstm,320000,40000,40000,0.93835,0.9428180968136374,0.9566525757684315,0.9121911037891268,0.937220592123732,0.9379601240781053,0.9073010212780122,0.93835,135.6501476764679
raw,RF,320000,40000,40000,0.949275,0.9458064516129032,0.9553963976740888,0.9460997656511552,0.9491008716460492,0.9482996812485288,0.923745360601406,0.949275,269.49057960510254
raw,rnn,320000,40000,40000,0.94625,0.9506790564689064,0.9591836734693876,0.9268984520625658,0.9455870606669532,0.9457423017774196,0.919250859501363,0.94625,139.4537844657898
ln,gru,320000,40000,40000,0.937525,0.9430275163445648,0.9531114952463268,0.9135033204886448,0.936547444026512,0.9372501630181148,0.9060809751754786,0.937525,134.22221326828003
ln,atbi-rnn,320000,40000,40000,0.9383,0.9431135557646376,0.9548373287671232,0.9137831840223556,0.9372446895180389,0.9378853594376484,0.9072372159719037,0.9383,230.5037732124329
raw,transformer,320000,40000,40000,0.95835,0.9635658914728682,0.9678196147110332,0.941516603337188,0.95763403650703,0.9577698756423668,0.9373804847257904,0.95835,533.4085116386414
ln,lstm,320000,40000,40000,0.9306,0.9353813559322034,0.9485822032054536,0.904406273338312,0.9294566108253232,0.9306539221294684,0.8955914011684456,0.9306,128.89655780792236
ln,rnn,320000,40000,40000,0.9408,0.9453611231726732,0.953867323290846,0.9211249393890416,0.9401177952841868,0.9406086877646616,0.9110609106039184,0.9408,147.7409865856171
ln,RF,320000,40000,40000,0.94595,0.9376253222572328,0.9586711059640995,0.9410801963993454,0.9457922082068926,0.9453216089643844,0.9188107381909064,0.94595,308.01635694503784
ln,transformer,320000,40000,40000,0.9579,0.960369318181818,0.9665311456367068,0.9452494648443932,0.9573833095543062,0.957226329737396,0.9367277650019296,0.9579,414.8266294002533
7days_ln,atbi-gru,320000,40000,40000,0.94355,0.9440659734671926,0.9549050632911392,0.9299646119660934,0.9429785495748084,0.9429109897599236,0.915161458546459,0.94355,288.78931641578674
7days_ln,atbi-lstm,320000,40000,40000,0.949625,0.951196922200057,0.9614668385618106,0.9340109981669722,0.9488915863096132,0.9489036930966264,0.9242477863929682,0.949625,312.5722553730011
7days_ln,atbi-rnn,320000,40000,40000,0.948125,0.9501270417422868,0.96280276816609,0.9294098599530478,0.9474465566204748,0.9477024374390242,0.922069818777936,0.948125,386.262913942337
7days_ln,bi-gru,320000,40000,40000,0.9509,0.9550561797752808,0.9642700889601866,0.9312921302688216,0.9502061330014296,0.9504946287676188,0.9262272908789566,0.9509,279.5314416885376
7days_ln,bi-lstm,320000,40000,40000,0.9483,0.9509966179751024,0.9618745035742652,0.9299004406724336,0.9475905207406004,0.9478776633162588,0.9223096410529036,0.9483,306.72162890434265
7days_ln,bi-rnn,320000,40000,40000,0.9552,0.9571856714713858,0.9690565493364108,0.937056591321564,0.9544329373764536,0.9545958528002662,0.932653927083396,0.9552,384.6132998466492
7days_ln,gru,320000,40000,40000,0.9515,0.9520875616120614,0.9653187406723048,0.9348059012610236,0.9507374011817968,0.9509822773495106,0.9270892857606772,0.9515,166.96593618392944
7days_ln,lstm,320000,40000,40000,0.946225,0.9468092691622104,0.9611516034985422,0.928845369237046,0.9456020806325997,0.945740656920624,0.9191960184147993,0.946225,171.1999146938324
7days_ln,rnn,320000,40000,40000,0.954975,0.958745165449076,0.9671929316338356,0.9368765331152904,0.9542715433994006,0.954473979967677,0.9323377728883648,0.954975,194.87217330932617
7days_ln,RF,320000,40000,40000,0.9511,0.945607290331767,0.963549576914732,0.943267089964542,0.9508079857370136,0.9502876864848394,0.9265238614464288,0.9511,353.2654681205749
7days_ln_pheno_peak,atbi-gru,320000,40000,40000,0.9344,0.9380415944540728,0.9465998568360772,0.9162699064193072,0.9336371192364856,0.9338979859483556,0.9014003274670228,0.9344,280.2019910812378
7days_ln_pheno_peak,atbi-lstm,320000,40000,40000,0.94705,0.9484183528070677,0.9608097399322816,0.9296532318132914,0.9462937748508802,0.946349729284424,0.920396780406441,0.94705,316.544540643692
7days_ln,transformer,320000,40000,40000,0.95845,0.9600263562486272,0.9701963031953,0.943470887507066,0.9578978489836646,0.958014583568497,0.937588636129854,0.95845,1106.5044858455658
7days_ln_pheno_peak,atbi-rnn,320000,40000,40000,0.948825,0.9503890356199586,0.9619627507163324,0.9317596209791372,0.9480371357718096,0.9480985625910416,0.9230508332003716,0.948825,382.5560009479522
7days_ln_pheno_peak,bi-gru,320000,40000,40000,0.942425,0.9464820893392322,0.9592697650738236,0.918852659965678,0.9415348381262446,0.9419834176635576,0.9134665658834592,0.942425,295.3091037273407
7days_ln_pheno_peak,bi-lstm,320000,40000,40000,0.948325,0.949849978568367,0.9625917048013364,0.9305271761340416,0.9476562865012484,0.9479268644173976,0.9223431991032838,0.948325,308.41144037246704
7days_ln_pheno_peak,gru,320000,40000,40000,0.945575,0.9469567690557452,0.9599450509724532,0.9275505989260636,0.944817472984754,0.9449511277789456,0.9181802994162253,0.945575,183.43878889083865
7days_ln_pheno_peak,bi-rnn,320000,40000,40000,0.948425,0.948945934318084,0.9619416917995116,0.9323054089709762,0.9477310116961908,0.9478157294090164,0.922475158572826,0.948425,384.9602479934693
7days_ln_pheno_peak,lstm,320000,40000,40000,0.94425,0.9468647336094844,0.9549115489716667,0.9289612967251076,0.9435791931020864,0.9437015980116018,0.9161869545893084,0.94425,167.93286156654358
7days_ln_pheno_peak,RF,320000,40000,40000,0.943525,0.9325144611868884,0.9582790091264668,0.9394635386760724,0.943419002996476,0.9428405368454053,0.915168789324561,0.943525,341.7380678653717
7days_ln_pheno_peak,rnn,320000,40000,40000,0.9476,0.949834460918382,0.9592157985117344,0.9316570486397362,0.9469024360232844,0.9470569578579134,0.9212323715576662,0.9476,195.9406950473785
7days_ln_pheno_peak,transformer,320000,40000,40000,0.9578,0.9621625502584722,0.968974596171636,0.9396788418337632,0.9569386627546236,0.9570589605491518,0.9365409644582982,0.9578,1103.4723625183103
raw_whi,atbi-rnn,320000,40000,40000,0.928725,0.9283187757164512,0.9426665720570496,0.9128919860627178,0.9279591112787396,0.9282717055045496,0.8928184527796849,0.928725,251.4766056537628
raw_whi,gru,320000,40000,40000,0.9318,0.932303269852677,0.9440439654557132,0.9170117608083486,0.9311196653722464,0.9315689246591672,0.8974458469970663,0.9318,129.70621538162231
raw_whi,lstm,320000,40000,40000,0.9328,0.9311933208579244,0.946096256684492,0.919211985762768,0.9321671877683948,0.9324604559673276,0.898959525470403,0.9328,128.6311058998108
raw_whi,RF,320000,40000,40000,0.938775,0.9309540636042404,0.9482546794825468,0.9370681761425124,0.9387589730764332,0.9380726246407974,0.9079711015467674,0.938775,371.78332805633545
raw_whi,rnn,320000,40000,40000,0.942025,0.9423473377408118,0.9551948051948052,0.9265302741654932,0.9413574723670368,0.9415354154645283,0.91283237127952,0.942025,146.94754695892334
7days_ln_whi,atbi-gru,320000,40000,40000,0.934725,0.9424110020772152,0.9472478705890772,0.9113357640039774,0.93366487889009,0.934382805250312,0.9018280063255024,0.934725,291.6960291862488
raw_whi,transformer,320000,40000,40000,0.95445,0.9538187009279088,0.9656401482748788,0.9420665440561778,0.9538417977529884,0.9536350197610864,0.9315023280289112,0.95445,530.451742887497
7days_ln_whi,atbi-lstm,320000,40000,40000,0.946975,0.9486667617282192,0.9609491911921898,0.9285654467800016,0.9460604665668036,0.9463331343118012,0.9202325149604628,0.946975,314.9187750816345
7days_ln_whi,atbi-rnn,320000,40000,40000,0.947275,0.9514367816091954,0.9597382273438612,0.927882215937448,0.946352408296835,0.9467028876070924,0.9207043794256868,0.947275,388.033029794693
7days_ln_whi,bi-gru,320000,40000,40000,0.945175,0.9478440301693468,0.9591807402084082,0.925858199650902,0.9442943233428857,0.9447243324774316,0.9175454838103476,0.945175,292.90787839889526
7days_ln_whi,bi-lstm,320000,40000,40000,0.94835,0.9519908825414916,0.9609676038247468,0.9292709466811752,0.9474098110158043,0.94787404638641,0.9222953972742972,0.94835,310.6128454208374
7days_ln_whi,bi-rnn,320000,40000,40000,0.951025,0.9561184445237246,0.9649386964938697,0.9289749127762088,0.9500106845979344,0.9504822918730608,0.9263440188344322,0.951025,379.4483530521393
7days_ln_whi,gru,320000,40000,40000,0.945625,0.9507483962936564,0.9596599913557124,0.9235605559232296,0.9446563145241994,0.9451989395957622,0.9182338957569388,0.945625,179.12267589569092
