Preprocessing,Model,Train Size,Test Size,Validation Size,Overall Accuracy,Class 0 Accuracy,Class 1 Accuracy,Class 2 Accuracy,Recall,Precision,Kappa,F1 Score,Train Time
7days_ln_whi,bi-lstm,200000,25000,25000,0.94392,0.9084836339345356,0.8981001727115717,0.9648760330578512,0.9238199465679864,0.9185808580993936,0.8900716461887969,0.94392,213.8851478099823
7days_ln,bi-lstm,200000,25000,25000,0.94524,0.902384666815244,0.9201773835920176,0.963109274340586,0.9285571082492824,0.9204642533075336,0.8928931978255313,0.94524,219.5637562274933
7days_ln_pheno_peak,RF,200000,25000,25000,0.9474,0.9037580201649864,0.8917992656058752,0.9726300525647996,0.9227291127785536,0.9314983098306324,0.8950674299727267,0.9474,1139.2158443927765
7days_ln_whi,bi-rnn,200000,25000,25000,0.94924,0.9178144050575752,0.9163405088062624,0.9658435964326882,0.9333328367655084,0.926014510871967,0.9004600640144859,0.94924,258.10514736175537
7days_ln,bi-rnn,200000,25000,25000,0.9524,0.927946127946128,0.9242242001443348,0.9661947766658532,0.939455034918772,0.931422359445396,0.9073797291381044,0.9524,268.16309690475464
7days_ln_whi,gru,200000,25000,25000,0.94072,0.8866253321523472,0.9103996028791264,0.9629899726526892,0.9200049692280542,0.9133430405642444,0.8839088221079514,0.94072,132.65603017807007
7days_ln,gru,200000,25000,25000,0.9422,0.9045340624287992,0.905940594059406,0.9616958885698575,0.9240568483526876,0.9173900471829478,0.8876127252920754,0.9422,133.8340802192688
7days_ln_whi,lstm,200000,25000,25000,0.94608,0.9106382978723404,0.905952380952381,0.9660850933578208,0.927558590727514,0.92256568359178,0.8952756255416845,0.94608,132.43547129631042
7days_ln,lstm,200000,25000,25000,0.94316,0.9035714285714286,0.8989453029188128,0.9649090798516086,0.9224752704472832,0.9178210022453048,0.8886490691615411,0.94316,135.10497641563416
7days_ln_whi,rnn,200000,25000,25000,0.94792,0.912925783893526,0.9148121560181862,0.9658286551134976,0.9311888650084033,0.9259924101072008,0.898455865610821,0.94792,143.2314751148224
7days_ln,rnn,200000,25000,25000,0.9492,0.9064552661381652,0.9205663546916246,0.967961992934584,0.9316612045881246,0.9289676370234348,0.9005342532385068,0.9492,144.37123465538025
7days_ln_pheno_peak,transformer,200000,25000,25000,0.95628,0.9355208811381368,0.9127403846153846,0.972758160417425,0.9403398087236488,0.9418968272322298,0.9137300965071812,0.95628,708.1054425239563
7days_ln_pheno_peak,atbi-gru,200000,25000,25000,0.934,0.8795020008892841,0.8820388349514563,0.962031497985594,0.9078574446087782,0.9064551690135216,0.8709909499447701,0.934,200.72350811958316
7days_ln_pheno_peak,atbi-lstm,200000,25000,25000,0.94244,0.8995363214837713,0.8998073217726397,0.9651939457074576,0.9215125296546228,0.918767860146092,0.8881281788175858,0.94244,215.5869116783142
7days_ln_pheno_peak,atbi-rnn,200000,25000,25000,0.94212,0.8972129319955406,0.8991047665134285,0.9652667561958248,0.9205281515682646,0.920430068239534,0.8867482295429774,0.94212,261.18497824668884
7days_ln_pheno_peak,bi-gru,200000,25000,25000,0.94168,0.8897968197879859,0.9107969778211064,0.9637729855214124,0.9214555943768348,0.917849729264603,0.8862895909500914,0.94168,198.2839798927307
7days_ln_pheno_peak,bi-lstm,200000,25000,25000,0.94332,0.8988266548594199,0.9004360465116279,0.9664322837052888,0.9218983283587788,0.9210895011338416,0.889374878501686,0.94332,213.81176805496216
7days_ln_pheno_peak,bi-rnn,200000,25000,25000,0.95,0.9117256637168142,0.9174378957622992,0.96873091486503,0.9326314914480476,0.930822824858073,0.9023373750721578,0.95,261.7580006122589
7days_ln_pheno_peak,gru,200000,25000,25000,0.93748,0.88003663003663,0.9016511127063892,0.9618306691788732,0.9145061373072974,0.9110870405138553,0.877368289408025,0.93748,132.60298109054563
7days_ln_pheno_peak,lstm,200000,25000,25000,0.93788,0.8913766348924851,0.8882761927595301,0.9634146341463414,0.9143558205994524,0.9126558803135082,0.8791892511846712,0.93788,131.60235333442688
7days_ln_pheno_peak,rnn,200000,25000,25000,0.94512,0.9046147052329432,0.907548561593312,0.9656181419166056,0.9259271362476204,0.9241712278952626,0.8925490982172103,0.94512,139.54390025138855
7days_ln,RF,200000,25000,25000,0.9572,0.9295806745670008,0.9220655032273488,0.973522429849656,0.9417228692146686,0.9416366837000426,0.9159753566620736,0.9572,168.92915558815002
7days_ln_whi,RF,200000,25000,25000,0.9536,0.9191111111111112,0.9143929912390488,0.9724931838836716,0.9353324287446104,0.9351168218977968,0.9083410005559592,0.9536,176.63365817070007
7days_ln,transformer,200000,25000,25000,0.95836,0.9435828276017082,0.9315302144249512,0.9690521067671916,0.9480550495979504,0.9415840047779944,0.9185108157016936,0.95836,713.6181089878082
7days_ln_whi,transformer,200000,25000,25000,0.95816,0.9274903998192908,0.9331079449408356,0.9727361246348588,0.9444448231316616,0.9432245483065408,0.917896204236969,0.95816,705.9790573120117
7days_ln_whi,atbi-gru,200000,25000,25000,0.93604,0.8868522290110885,0.8947110675808031,0.9594471722131296,0.9136701562683406,0.907859738886862,0.874311837660132,0.93604,202.57727479934687
7days_ln,atbi-gru,200000,25000,25000,0.938,0.8930972658000896,0.89306640625,0.961379394234278,0.9158476887614558,0.9097503501046832,0.8786990520601694,0.938,219.875301361084
7days_ln_whi,atbi-lstm,200000,25000,25000,0.9434,0.9099692577953448,0.901611328125,0.9631804281345566,0.9249203380183004,0.9202376979049428,0.8898903045348747,0.9434,220.108989238739
7days_ln,atbi-lstm,200000,25000,25000,0.94728,0.9082920234339792,0.9094591374791516,0.9675527039413382,0.9284346216181564,0.9240908914496648,0.8973243680731634,0.94728,225.9170048236847
7days_ln_whi,atbi-rnn,200000,25000,25000,0.94568,0.9014336917562724,0.913861386138614,0.9654461687681862,0.9269137488876908,0.9198321298798372,0.8933345069574681,0.94568,262.02252316474915
7days_ln,atbi-rnn,200000,25000,25000,0.9428,0.8957721003843545,0.9105550049554014,0.9632428510972736,0.92318998547901,0.9145728164031384,0.887434690630825,0.9428,276.8030474185944
7days_ln_whi,bi-gru,200000,25000,25000,0.94048,0.8903061224489796,0.9045130641330166,0.962798883359631,0.9192060233138756,0.9140111528699332,0.8831942154459712,0.94048,200.75884318351743
7days_ln,bi-gru,200000,25000,25000,0.94936,0.9136658465667636,0.9196275422690516,0.9664396887159532,0.9332443591839228,0.9271524612804836,0.900854581817548,0.94936,203.94092535972595
7days_ln_whi,bi-lstm,200000,25000,25000,0.94788,0.9133289560078792,0.91398116013882,0.9658474111117888,0.9310525090861628,0.9251306720963942,0.8983101932441913,0.94788,215.3608796596527
7days_ln,bi-lstm,200000,25000,25000,0.94548,0.9089686098654708,0.9084489895300706,0.9646443132720744,0.9273539708892052,0.9208310718372168,0.8934337151562923,0.94548,224.04511952400208
7days_ln_pheno_peak,RF,200000,25000,25000,0.94948,0.9044469783352338,0.8981077147016011,0.9742921239313648,0.9256156056560666,0.9330177370119924,0.8997730057765125,0.94948,1142.496196269989
7days_ln_whi,bi-rnn,200000,25000,25000,0.9468,0.9113641437820942,0.9095976732913232,0.9658432448917352,0.928935020655051,0.9250376133718526,0.8961019443097797,0.9468,260.4961245059967
7days_ln,bi-rnn,200000,25000,25000,0.95176,0.9166666666666666,0.9245508982035928,0.9679397656202562,0.936385776830172,0.9316528649177536,0.9053299118338882,0.95176,268.9120795726776
7days_ln_whi,gru,200000,25000,25000,0.94072,0.9014147765551314,0.8990165507315903,0.9620222249358896,0.9208178507408704,0.9140438794586512,0.8846570639703131,0.94072,132.97076416015625
7days_ln,gru,200000,25000,25000,0.94856,0.9176973240386778,0.9170518122111408,0.9647853059238536,0.933178147391224,0.9256476467671586,0.8994577652515948,0.94856,136.77655839920044
7days_ln_whi,lstm,200000,25000,25000,0.9432,0.8975475590190236,0.9005905511811023,0.9656670488143366,0.9212683863381542,0.9173899374027196,0.8875501956129284,0.9432,131.3277018070221
7days_ln,lstm,200000,25000,25000,0.947,0.9144012581442372,0.9068203650336216,0.9660665242599938,0.9290960491459508,0.9249229527019064,0.8966062781367091,0.947,134.7324080467224
7days_ln_whi,rnn,200000,25000,25000,0.94428,0.9058456046407852,0.9085410113718848,0.9638083613060726,0.9260649924395808,0.9180994449248124,0.8916060726196796,0.94428,143.66160798072815
7days_ln,rnn,200000,25000,25000,0.95128,0.916030534351145,0.9174587293646824,0.9689388445733624,0.9341427027630632,0.9309237919619204,0.9036531150675498,0.95128,145.30627179145813
7days_ln_pheno_peak,transformer,200000,25000,25000,0.95624,0.9344115004492364,0.9292589027911452,0.9690092728160078,0.9442265586854632,0.940010098735729,0.9145820875383256,0.95624,707.7188079357147
7days_ln_pheno_peak,atbi-gru,200000,25000,25000,0.93056,0.875,0.8778204512722035,0.9592973436161096,0.904039264962771,0.9016360979964952,0.8648425257533692,0.93056,203.1495749950409
7days_ln_pheno_peak,atbi-lstm,200000,25000,25000,0.94152,0.900156704723528,0.8968853232656914,0.9644676281067812,0.9205032186986668,0.918518249649456,0.8865044292352927,0.94152,215.62757062911987
7days_ln_pheno_peak,atbi-rnn,200000,25000,25000,0.9432,0.9051882460973372,0.8968577596545935,0.9649772382397572,0.9223410813305626,0.9196231200028124,0.8883201708063396,0.9432,262.37654852867126
7days_ln_pheno_peak,bi-gru,200000,25000,25000,0.93788,0.886127428829643,0.8931260626669906,0.9629944704381116,0.9140826539782484,0.9129084265202788,0.8778747205572293,0.93788,198.91096377372745
7days_ln_pheno_peak,bi-lstm,200000,25000,25000,0.9414,0.901650312221231,0.8913096695226438,0.9647008703061286,0.9192202840166678,0.9165664317378838,0.885134380355384,0.9414,215.79418087005612
7days_ln_pheno_peak,bi-rnn,200000,25000,25000,0.94676,0.9129082426127528,0.905982905982906,0.966227749329432,0.9283729659750302,0.92545708003265,0.8958677966462271,0.94676,260.6337010860443
7days_ln_pheno_peak,gru,200000,25000,25000,0.93636,0.8780597350101056,0.8939724037763254,0.9628411306042886,0.91162442313024,0.908783360336482,0.8754342783062794,0.93636,132.74437928199768
7days_ln_pheno_peak,lstm,200000,25000,25000,0.94,0.893508225878168,0.8866257668711657,0.9659706580629452,0.9153682169374262,0.9151237504954164,0.8822030731817209,0.94,132.47882771492004
7days_ln_pheno_peak,rnn,200000,25000,25000,0.948,0.9084282460136676,0.9100214234706022,0.9683100737400208,0.9289199144080968,0.9288918643059404,0.8980622502597664,0.948,141.60217475891113
7days_ln,RF,200000,25000,25000,0.95444,0.9272727272727272,0.917788108637142,0.9711891362857842,0.9387499907318846,0.9382101479251138,0.9111074818058869,0.95444,170.20216131210327
7days_ln_whi,RF,200000,25000,25000,0.9544,0.927321668909825,0.9105392156862744,0.9726035718624712,0.9368214854861902,0.9380892149432044,0.910158490447272,0.9544,172.28951621055603
7days_ln,transformer,200000,25000,25000,0.95924,0.9405803777061262,0.93639661426844,0.9698601948798644,0.948945728951477,0.9426265469775404,0.9197640408314388,0.95924,714.1279339790344
7days_ln_whi,transformer,200000,25000,25000,0.95832,0.9439146230699365,0.9183037853378054,0.9723541590549264,0.944857522487556,0.9437828136300104,0.918287330553802,0.95832,706.315211057663
7days_ln_whi,atbi-gru,200000,25000,25000,0.93668,0.888837744533947,0.8912732474964234,0.9608772249559564,0.9136627389954424,0.908112731703872,0.8759232696080471,0.93668,203.00865507125852
7days_ln,atbi-gru,200000,25000,25000,0.93892,0.8921105866486851,0.898238747553816,0.961671627285428,0.9173403204959764,0.9109217103046572,0.8803330317151039,0.93892,216.87965536117557
7days_ln_whi,atbi-lstm,200000,25000,25000,0.94548,0.9069102112676056,0.9107142857142856,0.964502427184466,0.9273756413887858,0.9205099924378702,0.8930197179023363,0.94548,219.7220902442932
7days_ln,atbi-lstm,200000,25000,25000,0.94452,0.906453789071284,0.9044135576688612,0.9648067104303428,0.925224685723496,0.9188636705797348,0.8913888654082457,0.94452,223.8858826160431
7days_ln_whi,atbi-rnn,200000,25000,25000,0.94164,0.9112849162011172,0.8974110815388338,0.9610785749145924,0.9232581908848476,0.9148670957296916,0.8864590354643546,0.94164,262.2379946708679
7days_ln,atbi-rnn,200000,25000,25000,0.94272,0.896827157754604,0.9123910939012584,0.9630218201821404,0.9240800239460008,0.9173292948038374,0.8886635815739049,0.94272,275.33455657958984
7days_ln_whi,bi-gru,200000,25000,25000,0.94292,0.8930386740331492,0.9005120702267739,0.9673262489312324,0.9202923310637184,0.9186155977935236,0.8884986534497299,0.94292,201.17953491210935
7days_ln,bi-gru,200000,25000,25000,0.94752,0.9102393617021276,0.915295850724282,0.965763021626561,0.9304327446843236,0.9248268187929992,0.8974648833246499,0.94752,203.332603931427
7days_ln_whi,bi-lstm,200000,25000,25000,0.94704,0.9081818181818182,0.90625,0.9678815212091664,0.9274377797969948,0.9262969881702462,0.8962733854002916,0.94704,216.55717539787287
7days_ln,bi-lstm,200000,25000,25000,0.94568,0.908678903240426,0.9051269765213223,0.9659416316334613,0.9265825037984032,0.923638291972766,0.8937117584612203,0.94568,222.47068905830383
7days_ln_whi,bi-rnn,200000,25000,25000,0.94828,0.9107464028776978,0.9213316892725032,0.965023943747348,0.9323673452991827,0.9251391380511852,0.8984434479897433,0.94828,260.90615034103394
7days_ln,bi-rnn,200000,25000,25000,0.94976,0.9146092865232164,0.910099103350637,0.9695356946228666,0.93141469483224,0.9323816792365724,0.901901915355418,0.94976,267.0068600177765
7days_ln_pheno_peak,RF,200000,25000,25000,0.94672,0.9009308510638298,0.8908158280410357,0.9732829083811152,0.9216765291619936,0.9315394026768526,0.8948832778234967,0.94672,1147.2371311187744
7days_ln_whi,gru,200000,25000,25000,0.94372,0.9110566205974142,0.9042604116802296,0.9627815866797258,0.92603287298579,0.9190355555844252,0.8908477364619557,0.94372,131.95645213127136
7days_ln,gru,200000,25000,25000,0.94592,0.9114357452636384,0.911374064235692,0.9637698749848282,0.928859894828053,0.921183613986317,0.8940378762050402,0.94592,131.9822871685028
7days_ln_whi,lstm,200000,25000,25000,0.94328,0.9040247678018576,0.9082721023939322,0.9632818746540378,0.9251929149499424,0.9195738309164452,0.8905030932829816,0.94328,131.01297998428345
7days_ln,lstm,200000,25000,25000,0.94316,0.8989145183175034,0.9069431051108968,0.9642118076688984,0.9233564770324328,0.9170185073204474,0.8889224638525244,0.94316,134.8075466156006
7days_ln_whi,rnn,200000,25000,25000,0.94528,0.9067665858496804,0.9118000480653689,0.9645442277021224,0.9277036205390572,0.9226846528318416,0.8939614039477872,0.94528,142.6035258769989
7days_ln,rnn,200000,25000,25000,0.95276,0.9307553956834532,0.9112426035502958,0.9694983769216636,0.9371654587184708,0.9346433462440812,0.9081364748549416,0.95276,145.44949197769165
7days_ln_pheno_peak,transformer,200000,25000,25000,0.9576,0.9364435429344152,0.919262098706277,0.9730917078528282,0.9429324498311734,0.9440162083013498,0.9169401037629984,0.9576,706.582781791687
7days_ln_pheno_peak,atbi-gru,200000,25000,25000,0.9366,0.8838418079096045,0.8845780795344326,0.9638319858975138,0.9107506244471836,0.9095360774888112,0.8754162919408812,0.9366,202.02141094207764
7days_ln_pheno_peak,atbi-lstm,200000,25000,25000,0.94088,0.9069447627779051,0.886605595444417,0.9630075912760574,0.9188526498327932,0.916127579227634,0.8826292231843884,0.94088,214.7137930393219
7days_ln_pheno_peak,atbi-rnn,200000,25000,25000,0.94232,0.897130242825607,0.9012135922330096,0.9651987767584098,0.9211808706056756,0.9216215416916788,0.8873525717017287,0.94232,263.5217671394348
7days_ln_pheno_peak,bi-gru,200000,25000,25000,0.938,0.8851396648044693,0.8944797264289204,0.9632402166636236,0.914286535965671,0.9125391136666136,0.8783815095402534,0.938,200.72488403320312
7days_ln_pheno_peak,bi-lstm,200000,25000,25000,0.94192,0.9021810971579644,0.8968390100465572,0.9641636141636142,0.9210612404560452,0.9185208486451262,0.8865661486707241,0.94192,215.9981677532196
7days_ln_pheno_peak,bi-rnn,200000,25000,25000,0.94752,0.9077855059457034,0.912414131501472,0.9669642314932896,0.929054622980155,0.9270795728851194,0.8967858539046495,0.94752,262.0311210155487
7days_ln_pheno_peak,gru,200000,25000,25000,0.9356,0.878438331854481,0.8903646462207196,0.9628157299247752,0.9105395693333254,0.9103948572360108,0.8742872862144425,0.9356,130.84584975242615
7days_ln_pheno_peak,lstm,200000,25000,25000,0.93968,0.8983921393479232,0.888510223953262,0.9637504569270136,0.9168842734093996,0.9140912268308856,0.881934095148417,0.93968,131.8096010684967
7days_ln_pheno_peak,rnn,200000,25000,25000,0.94572,0.9106438896189224,0.9048334585524668,0.9653913995499056,0.9269562492404316,0.922889719060704,0.8935892235697314,0.94572,140.23731541633606
7days_ln,RF,200000,25000,25000,0.95732,0.9317467444993264,0.9270566301561408,0.9723162103968008,0.943706528350756,0.9417544659714856,0.9174094007521184,0.95732,171.91814351081848
7days_ln_whi,RF,200000,25000,25000,0.957,0.9305244285073958,0.9217244701348748,0.9731478091053338,0.9417989025825348,0.9405899842216244,0.9159205579513652,0.957,175.27453207969666
7days_ln,transformer,200000,25000,25000,0.96088,0.93512552766052,0.9248768472906403,0.9768234077498632,0.9456085942336744,0.9495987533318354,0.922894481012118,0.96088,712.2456994056702
7days_ln_whi,transformer,200000,25000,25000,0.9588,0.9394280567439766,0.9249753208292202,0.9723147755497668,0.9455727177076544,0.9437554358085838,0.9187193520861034,0.9588,706.7904675006866
7days_ln_whi,atbi-gru,200000,25000,25000,0.93792,0.8948628646060078,0.889937106918239,0.9622664700098328,0.9156888138446933,0.9114123625553696,0.8798939500725341,0.93792,202.1558690071106
7days_ln,atbi-gru,200000,25000,25000,0.9368,0.9062707733215156,0.8892882818116463,0.9573985533897266,0.917652536174296,0.9101006889653184,0.8776873714047213,0.9368,213.54952597618103
7days_ln_whi,atbi-lstm,200000,25000,25000,0.94236,0.8921907394609537,0.9091348477525376,0.9638641728708915,0.9217299200281276,0.9176946795183962,0.886376292242586,0.94236,219.5516874790192
7days_ln,atbi-lstm,200000,25000,25000,0.94464,0.9173609547399234,0.9053794428434198,0.9620006099420556,0.928247002508466,0.9182586546781344,0.8924094018286757,0.94464,225.14417815208435
7days_ln_whi,atbi-rnn,200000,25000,25000,0.94528,0.9019030357951971,0.9133059647428158,0.964974156278504,0.9267277189388392,0.9200512159174076,0.8929723501420831,0.94528,260.544930934906
7days_ln,atbi-rnn,200000,25000,25000,0.94428,0.8986501438371322,0.9095202585135472,0.9653056264430672,0.9244920095979156,0.9189967810558548,0.8907539213523097,0.94428,278.5450563430786
7days_ln_whi,bi-gru,200000,25000,25000,0.9458,0.9063210550250114,0.907106475867087,0.9660173554220524,0.9264816287713836,0.922020840920112,0.8935277979558098,0.9458,202.599093914032
7days_ln,bi-gru,200000,25000,25000,0.94772,0.9052727687742524,0.916626389560174,0.966810266367332,0.9295698082339195,0.9237831090087212,0.8973963324729615,0.94772,208.0646457672119
7days_ln_whi,bi-lstm,200000,25000,25000,0.94768,0.9106984969053936,0.9129579542660438,0.9664818087634834,0.9300460866449736,0.9243012564625912,0.8978331386638042,0.94768,216.22296667099
7days_ln,bi-lstm,200000,25000,25000,0.94524,0.9138197046506502,0.9090468105748242,0.963096695226438,0.9286544034839708,0.9217229525548032,0.8937355087524682,0.94524,224.50320029258728
7days_ln_whi,bi-rnn,200000,25000,25000,0.94976,0.9110566205974142,0.924578313253012,0.966756294304571,0.934130409384999,0.9283073552569612,0.9022533175379676,0.94976,261.52599930763245
7days_ln,bi-rnn,200000,25000,25000,0.95164,0.9223539941821436,0.9161603888213852,0.9685063352826512,0.93567357276206,0.9338900994471544,0.9052555491370348,0.95164,265.2256820201874
7days_ln_pheno_peak,RF,200000,25000,25000,0.94804,0.9192188193519752,0.8861338468945594,0.9717258261933904,0.9256928308133082,0.932228841117825,0.8981965973142911,0.94804,1140.491798400879
7days_ln_whi,gru,200000,25000,25000,0.9406,0.894489247311828,0.9010329089598847,0.9632321504916632,0.9195847689211252,0.9139064051071548,0.8843612683678459,0.9406,133.19953083992004
7days_ln,gru,200000,25000,25000,0.94776,0.9156305506216696,0.90702274975272,0.9665694140530028,0.9297409048091309,0.9242844265311484,0.8976403790565181,0.94776,135.86881160736084
7days_ln_whi,lstm,200000,25000,25000,0.94084,0.8960893854748604,0.8995643756050339,0.9634600134203624,0.9197045915000857,0.9148907552413444,0.8845681986020892,0.94084,133.65123438835144
7days_ln,lstm,200000,25000,25000,0.94144,0.9013098464317976,0.9027744842304956,0.962274533781718,0.9221196214813372,0.914622309530072,0.8863290783988409,0.94144,135.4584617614746
7days_ln_whi,rnn,200000,25000,25000,0.94604,0.914440923494794,0.9001942690626518,0.9659863945578232,0.9268738623717564,0.9236392098896324,0.8940237082838115,0.94604,143.79937767982483
7days_ln,rnn,200000,25000,25000,0.94824,0.910873440285205,0.9153206069505628,0.9666382564227444,0.930944101219504,0.9256607034159264,0.8987698284246536,0.94824,146.59179282188416
7days_ln_pheno_peak,transformer,200000,25000,25000,0.95552,0.9273957158962796,0.923485397055274,0.9711971745219828,0.9406927624911788,0.9410524087746112,0.9126883733818522,0.95552,706.1524269580841
7days_ln_pheno_peak,atbi-gru,200000,25000,25000,0.93696,0.8831430490261921,0.8895334783659656,0.9635886801658942,0.9120884025193506,0.9112446550849436,0.8765976470416084,0.93696,203.6955208778381
7days_ln_pheno_peak,atbi-lstm,200000,25000,25000,0.94036,0.8981875139852316,0.889075227599425,0.964969126367916,0.9174106226508574,0.9156398603562216,0.8836881775867689,0.94036,214.18118238449097
7days_ln_pheno_peak,atbi-rnn,200000,25000,25000,0.942,0.902638762511374,0.8985717743887679,0.9633946457840102,0.9215350608947174,0.9180426529981156,0.8860369976784369,0.942,263.63368344306946
7days_ln_pheno_peak,bi-gru,200000,25000,25000,0.94184,0.8918435754189944,0.905418480890179,0.964675736684766,0.92064593099798,0.9166387401522876,0.8864661465583497,0.94184,199.78536367416385
7days_ln_pheno_peak,bi-lstm,200000,25000,25000,0.94016,0.9012797074954296,0.8874543239951279,0.963557116048187,0.9174303825129148,0.9143308768299648,0.8819749487789423,0.94016,214.6520230770111
7days_ln_pheno_peak,bi-rnn,200000,25000,25000,0.94632,0.910915651781687,0.9116809116809116,0.9648404060168766,0.9291456564931584,0.9266853726675426,0.8953929398185138,0.94632,261.40004563331604
7days_ln_pheno_peak,gru,200000,25000,25000,0.93756,0.8835736129314111,0.8987188784143099,0.9626036229659196,0.9149653714372136,0.91293954640298,0.8788715338740233,0.93756,131.2949092388153
7days_ln_pheno_peak,lstm,200000,25000,25000,0.94064,0.9002018389773492,0.896469465648855,0.9629946785736132,0.9198886610666056,0.9152426024790334,0.884561933415734,0.94064,133.9055721759796
7days_ln_pheno_peak,rnn,200000,25000,25000,0.94612,0.9068843777581642,0.9117647058823528,0.9657475490196078,0.9281322108867084,0.925221415948872,0.8952798480700445,0.94612,140.93494319915771
7days_ln,RF,200000,25000,25000,0.95652,0.930594243268338,0.9209954095192076,0.9721500634326103,0.9412465720733852,0.9398709856261762,0.913901780361322,0.95652,169.0635118484497
7days_ln_whi,RF,200000,25000,25000,0.95444,0.924863387978142,0.9113263785394932,0.9727415269569412,0.936310431158192,0.9356903080204853,0.9095156230690642,0.95444,173.05171036720276
7days_ln,transformer,200000,25000,25000,0.9622,0.9282339707536558,0.93794456708364,0.9773637577375895,0.9478474318582952,0.9502862195175918,0.9253557502290228,0.9622,714.0500462055206
7days_ln_whi,transformer,200000,25000,25000,0.958,0.9180695847362514,0.929124334784712,0.9761135823532996,0.9411025006247544,0.9473179204293072,0.9172664105982756,0.958,706.1979451179504
7days_ln_whi,atbi-gru,200000,25000,25000,0.94004,0.8938647559337215,0.8983463035019456,0.9630373888685908,0.9184161494347528,0.9121639808052926,0.8828838952158289,0.94004,204.50387120246887
7days_ln,atbi-gru,200000,25000,25000,0.941,0.8962200849921718,0.9001687967205209,0.963557563179099,0.919982148297264,0.9155260796086114,0.8849481963927018,0.941,213.59036207199097
7days_ln_whi,atbi-lstm,200000,25000,25000,0.94492,0.9084265814112812,0.9050359712230216,0.9647437845723664,0.9260687790688896,0.920872713413072,0.8921018352188066,0.94492,219.06352257728577
7days_ln,atbi-lstm,200000,25000,25000,0.94716,0.912760708679076,0.9126098313939682,0.9654623392529088,0.9302776264419844,0.9246783145575465,0.89745624257596,0.94716,222.6621160507202
7days_ln_whi,atbi-rnn,200000,25000,25000,0.93992,0.8905060456784595,0.9110512129380054,0.9604935270163496,0.9206835952109382,0.9123874441298612,0.8825426382656998,0.93992,262.32152700424194
7days_ln,atbi-rnn,200000,25000,25000,0.94412,0.911254911023804,0.8994197292069632,0.9638991352724194,0.9248579251677288,0.9185666518025252,0.889904325298273,0.94412,276.2120797634125
7days_ln_whi,bi-gru,200000,25000,25000,0.942,0.9000679809653297,0.9034132171387074,0.9629314535731648,0.9221375505590672,0.9159930720731772,0.8864134499410036,0.942,204.81903648376465
7days_ln,bi-gru,200000,25000,25000,0.9442,0.9062570082978246,0.9051973051010588,0.9644186756179433,0.925290996338942,0.9203038944959872,0.8912095935351465,0.9442,213.16757822036743
7days_ln_whi,bi-lstm,200000,25000,25000,0.94364,0.903976502485314,0.8974420272531676,0.9661399548532732,0.9225194948639182,0.9210616934903104,0.8897814031204426,0.94364,215.5448760986328
7days_ln,bi-lstm,200000,25000,25000,0.9464,0.9117647058823528,0.9035131123206334,0.9663630843958712,0.9272136341996192,0.922821450319552,0.8947451850996407,0.9464,222.94583296775815
