Preprocessing,Model,Target Site,Test Size,Validation Size,Overall Accuracy,Class 0 Accuracy,Class 1 Accuracy,Class 2 Accuracy,Recall,Precision,Kappa,F1 Score,Transfer Strategy,Train Site
7days_ln_whi,bi-gru,Site A to D,4000.0,0.0,0.8114687500000001,0.3180422919508867,0.6540384615384616,0.9890619029423005,0.6534741465022694,0.8646254947350458,0.5673445917858306,0.8114687500000001,Direct,
7days_ln_whi,bi-gru,Site A to E,4000.0,0.0,0.7241875,0.3656847935548841,0.339066339066339,0.9211057692307691,0.542700002479081,0.6724477520426183,0.3730770538524389,0.7241875,Direct,
7days_ln_whi,bi-gru,Site A to F,4000.0,0.0,0.9575,0.5285874439461884,0.6954887218045113,0.993242316136114,0.7393044409890606,0.8358749555455841,0.714890540776114,0.9575,Direct,
7days_ln_whi,bi-gru,Site D to E,4000.0,0.0,0.68690625,0.4966012084592144,0.4502457002457002,0.7975961538461539,0.5814970464913819,0.6196133615572884,0.3696968753291029,0.68690625,Direct,
7days_ln_whi,bi-lstm,Site A to B,4000.0,0.0,0.8302187499999999,0.7009915474642394,0.8883737517831668,0.9397405660377358,0.8432266935035246,0.8423597807625025,0.7472822310231217,0.8302187499999999,Direct,
7days_ln_whi,bi-lstm,Site A to D,4000.0,0.0,0.775625,0.2262960436562073,0.5182692307692308,0.994124952235384,0.5788915843836068,0.8535882460339014,0.457391466171108,0.775625,Direct,
7days_ln_whi,bi-lstm,Site A to E,4000.0,0.0,0.7246874999999999,0.3904833836858006,0.3135749385749385,0.9170192307692308,0.5404538846438394,0.6712682215874911,0.3775964497083704,0.7246874999999999,Direct,
7days_ln_whi,bi-lstm,Site A to F,4000.0,0.0,0.96153125,0.594170403587444,0.7039473684210527,0.9934824368825468,0.763717430485341,0.8488836453518998,0.7455125498517441,0.96153125,Direct,
7days_ln_whi,bi-lstm,Site D to E,4000.0,0.0,0.70065625,0.5115810674723061,0.4229115479115479,0.8163461538461538,0.5833568746899562,0.6384920979359132,0.3890357350275419,0.70065625,Direct,
7days_ln_whi,bi-rnn,Site A to B,4000.0,0.0,0.8529375,0.7335013003901171,0.922521398002853,0.9318396226415092,0.8632343401016878,0.8575842792616091,0.7801245521734841,0.8529375,Direct,
7days_ln_whi,bi-rnn,Site A to D,4000.0,0.0,0.8118750000000001,0.3284447476125511,0.64,0.9892529614061902,0.6532727958973097,0.870022087177704,0.5670532253375948,0.8118750000000001,Direct,
7days_ln_whi,bi-rnn,Site A to E,4000.0,0.0,0.7215,0.3476837865055387,0.3504299754299754,0.923076923076923,0.5401885616708124,0.6677044408602388,0.3640522350736992,0.7215,Direct,
7days_ln_whi,bi-rnn,Site A to F,4000.0,0.0,0.960625,0.5554932735426008,0.6964285714285715,0.9950260702524696,0.7492583813887103,0.8701244968557351,0.7306749108621003,0.960625,Direct,
7days_ln_whi,bi-rnn,Site D to E,4000.0,0.0,0.7034375,0.4680261832829808,0.4388820638820638,0.8348076923076923,0.5799998420240113,0.6418801219878071,0.3812919181264592,0.7034375,Direct,
7days_ln_whi,gru,Site A to B,4000.0,0.0,0.84659375,0.7207412223667101,0.9255527817403708,0.9245283018867924,0.8570220130044612,0.8520072826871377,0.7707613439098179,0.84659375,Direct,
7days_ln_whi,gru,Site A to D,4000.0,0.0,0.8193125,0.3159959072305593,0.7050000000000001,0.9885364921666032,0.669816683524216,0.869790687124552,0.5898204575734789,0.8193125,Direct,
7days_ln_whi,gru,Site A to E,4000.0,0.0,0.7239687499999999,0.3621601208459215,0.3258599508599508,0.924278846153846,0.5383543485412821,0.6668443388864744,0.3712500269158506,0.7239687499999999,Direct,
7days_ln_whi,gru,Site A to F,4000.0,0.0,0.9593125,0.530829596412556,0.7321428571428572,0.9939283754116356,0.7525678222453348,0.841754922362716,0.7295866185069378,0.9593125,Direct,
7days_ln_whi,gru,Site D to E,4000.0,0.0,0.692125,0.5016364551863042,0.4557739557739557,0.8012019230769232,0.5865209363151206,0.6282312076714331,0.3780965208036112,0.692125,Direct,
7days_ln_whi,lstm,Site A to B,4000.0,0.0,0.8396874999999999,0.7026170351105332,0.9246611982881596,0.927240566037736,0.8512483801708398,0.8470437126153423,0.7608112204367946,0.8396874999999999,Direct,
7days_ln_whi,lstm,Site A to D,4000.0,0.0,0.8112187499999999,0.2955320600272851,0.6782692307692307,0.9874856706152082,0.6549312553441331,0.8573534942417529,0.5691076200853727,0.8112187499999999,Direct,
7days_ln_whi,lstm,Site A to E,4000.0,0.0,0.7175,0.331067472306143,0.3197174447174447,0.9273557692307692,0.5263073973478052,0.6572941092135585,0.350086893292426,0.7175,Direct,
7days_ln_whi,lstm,Site A to F,4000.0,0.0,0.96275,0.5835201793721972,0.7678571428571429,0.9932423161361142,0.781286809655061,0.8438638736336571,0.7593357869458066,0.96275,Direct,
7days_ln_whi,lstm,Site D to E,4000.0,0.0,0.69053125,0.4671450151057401,0.4229115479115478,0.8198076923076922,0.5688316349645655,0.625129813446932,0.3593352312662918,0.69053125,Direct,
7days_ln_whi,rnn,Site A to B,4000.0,0.0,0.8540312499999999,0.7353706111833549,0.9300998573466476,0.926061320754717,0.8637720723835647,0.8579080500543764,0.7816857968109303,0.8540312499999999,Direct,
7days_ln_whi,rnn,Site A to D,4000.0,0.0,0.81575,0.3137789904502046,0.6921153846153846,0.986769201375621,0.664991255735246,0.8646887503806133,0.5813370356243958,0.81575,Direct,
7days_ln_whi,rnn,Site A to E,4000.0,0.0,0.71925,0.3491943605236656,0.3338452088452088,0.9203365384615384,0.5348322544413934,0.6596463734937633,0.3594125299101862,0.71925,Direct,
7days_ln_whi,rnn,Site A to F,4000.0,0.0,0.96334375,0.5695067264573991,0.7603383458646616,0.9949231613611416,0.7744601555413739,0.8667866287908904,0.755519167252439,0.96334375,Direct,
7days_ln_whi,rnn,Site D to E,4000.0,0.0,0.70653125,0.4697885196374622,0.4189189189189189,0.8412499999999999,0.5767479003071904,0.6411711882744358,0.3849462906123011,0.70653125,Direct,
7days_ln_whi,transformer,Site A to B,4000.0,0.0,0.9025,0.8374512353706112,0.9508737517831668,0.9334905660377358,0.907023063834922,0.9010574802830984,0.852958905680425,0.9025,Direct,
7days_ln_whi,transformer,Site A to D,4000.0,0.0,0.90565625,0.673431105047749,0.8555769230769231,0.9828047382499044,0.8373385853391598,0.9055459243015188,0.8063196467045475,0.90565625,Direct,
7days_ln_whi,transformer,Site A to E,4000.0,0.0,0.7371874999999999,0.4117573011077542,0.4821867321867322,0.9015384615384616,0.5970027958736417,0.6674521877772783,0.4276900303014512,0.7371874999999999,Direct,
7days_ln_whi,transformer,Site A to F,4000.0,0.0,0.9743125,0.7365470852017937,0.8383458646616542,0.9939626783754114,0.8549544184983879,0.8824389665679699,0.839241449239623,0.9743125,Direct,
7days_ln_whi,transformer,Site D to E,4000.0,0.0,0.6859374999999999,0.2542799597180261,0.4106265356265355,0.8913461538461539,0.5220916885739393,0.5900551041053103,0.2924093356700334,0.6859374999999999,Direct,
7days_ln,atbi-gru,Site A to B,4000.0,0.0,0.8562500000000001,0.7428868841082581,0.9290636042402826,0.908763111888112,0.860445370351333,0.8610883203566038,0.7844094556709227,0.8562500000000001,Fine Tuning,
7days_ln,atbi-gru,Site A to D,4000.0,0.0,0.83196875,0.4433833560709412,0.6182692307692308,0.992357661444402,0.6870104509654772,0.8706951039240933,0.6222471092933698,0.83196875,Fine Tuning,
7days_ln,atbi-gru,Site A to E,4000.0,0.0,0.73975,0.5264350453172205,0.3713144963144963,0.8796634615384615,0.5891924583087725,0.6791628092287221,0.4458813191429838,0.73975,Fine Tuning,
7days_ln,atbi-lstm,Site A to B,4000.0,0.0,0.8510624999999999,0.7347328244274808,0.922703180212014,0.9094187062937062,0.855550273905192,0.8572139064835331,0.7768449591142156,0.8510624999999999,Fine Tuning,
7days_ln,atbi-lstm,Site A to D,4000.0,0.0,0.8166875,0.3286152796725784,0.6632692307692308,0.9914023691249522,0.661209314562272,0.8555701213937217,0.5827791328385356,0.8166875,Fine Tuning,
7days_ln,atbi-lstm,Site A to E,4000.0,0.0,0.74528125,0.5088116817724069,0.4391891891891891,0.8848076923076923,0.6098291919912011,0.681772516634944,0.4606795342366298,0.74528125,Fine Tuning,
7days_ln,atbi-rnn,Site A to B,4000.0,0.0,0.8406874999999999,0.7024635669673838,0.9339222614840988,0.903736888111888,0.8455581682633714,0.8491029456203281,0.7611517004779105,0.8406874999999999,Fine Tuning,
7days_ln,atbi-rnn,Site A to D,4000.0,0.0,0.8303125000000001,0.4089358799454297,0.6638461538461539,0.9893484906381356,0.687716681263889,0.8631531741827517,0.6201637206054347,0.8303125000000001,Fine Tuning,
7days_ln,atbi-rnn,Site A to E,4000.0,0.0,0.7338437500000001,0.5244209466263847,0.389127764127764,0.8704807692307693,0.5948268230651161,0.6643374652371287,0.4424351743876333,0.7338437500000001,Fine Tuning,
7days_ln,bi-gru,Site A to B,4000.0,0.0,0.8416874999999999,0.6845072866065234,0.9501766784452296,0.9075611888111887,0.8469323000871398,0.8524447209181226,0.7626027736928059,0.8416874999999999,Fine Tuning,
7days_ln,bi-gru,Site A to D,4000.0,0.0,0.8443750000000001,0.4273533424283764,0.7334615384615385,0.988345433702713,0.7163913763960811,0.8702373032681905,0.6581171864534152,0.8443750000000001,Fine Tuning,
7days_ln,bi-gru,Site A to E,4000.0,0.0,0.7351875,0.5187562940584088,0.4167690417690417,0.8675,0.6002760184312299,0.6686698106655832,0.4432699804809308,0.7351875,Fine Tuning,
7days_ln,bi-lstm,Site A to B,4000.0,0.0,0.8626562499999999,0.7557251908396947,0.9384275618374556,0.9023164335664337,0.8657524040878335,0.8660069577244348,0.7937773610087735,0.8626562499999999,Fine Tuning,
7days_ln,bi-lstm,Site A to D,4000.0,0.0,0.8160000000000001,0.2810368349249658,0.7151923076923077,0.991784486052732,0.6614314852064395,0.851083047611154,0.585028888235855,0.8160000000000001,Fine Tuning,
7days_ln,bi-lstm,Site A to E,4000.0,0.0,0.7430000000000001,0.5838368580060423,0.4523955773955773,0.8508173076923077,0.6297436093319779,0.6825855051142703,0.4789994048673869,0.7430000000000001,Fine Tuning,
7days_ln,bi-rnn,Site A to B,4000.0,0.0,0.8779375,0.7814018043025677,0.965547703180212,0.8937937062937064,0.8793526855397186,0.8882539582684497,0.8160208113295832,0.8779375,Fine Tuning,
7days_ln,bi-rnn,Site A to D,4000.0,0.0,0.8808125,0.5837312414733971,0.7896153846153845,0.988823079862438,0.7841198383955639,0.8990085548259631,0.7464523601633682,0.8808125,Fine Tuning,
7days_ln,bi-rnn,Site A to E,4000.0,0.0,0.7460625000000001,0.607250755287009,0.3203316953316952,0.8675,0.5992986315758219,0.7115837035390378,0.472694380697977,0.7460625000000001,Fine Tuning,
7days_ln,gru,Site A to B,4000.0,0.0,0.8338125000000001,0.66264746703678,0.957155477031802,0.9011145104895106,0.8391016042609689,0.8523060920111717,0.7505116403920582,0.8338125000000001,Fine Tuning,
7days_ln,gru,Site A to D,4000.0,0.0,0.83934375,0.3900068212824011,0.7321153846153845,0.99020825372564,0.7065779863864146,0.8675073757422682,0.6452919299018562,0.83934375,Fine Tuning,
7days_ln,gru,Site A to E,4000.0,0.0,0.73884375,0.532980866062437,0.4296683046683047,0.8693269230769229,0.6095537689835273,0.676928397700359,0.4551949974109012,0.73884375,Fine Tuning,
7days_ln,lstm,Site A to B,4000.0,0.0,0.8057187499999999,0.5836224843858431,0.9562720848056536,0.8983828671328671,0.8130505207328299,0.8326513986542478,0.7085206739967034,0.8057187499999999,Fine Tuning,
7days_ln,lstm,Site A to D,4000.0,0.0,0.8425625,0.4297407912687584,0.7171153846153847,0.98982613679786,0.7121282666088364,0.87852206370417,0.6518050501418069,0.8425625,Fine Tuning,
7days_ln,lstm,Site A to E,4000.0,0.0,0.7369374999999999,0.5156092648539778,0.414004914004914,0.8721634615384615,0.6019052679060233,0.673970587994068,0.447789834287296,0.7369374999999999,Fine Tuning,
7days_ln,rnn,Site A to B,4000.0,0.0,0.8603750000000001,0.7354267869535045,0.9715547703180212,0.8805725524475523,0.8624087708387602,0.8791284279052923,0.7894393835920303,0.8603750000000001,Fine Tuning,
7days_ln,rnn,Site A to D,4000.0,0.0,0.8574374999999999,0.5151773533424284,0.6986538461538462,0.9917367214367596,0.7365717535442993,0.8923019239693677,0.6875975700089613,0.8574374999999999,Fine Tuning,
7days_ln,rnn,Site A to E,4000.0,0.0,0.75540625,0.5898791540785498,0.3728501228501228,0.8780288461538461,0.6153448093213953,0.711993287134804,0.4885610315223956,0.75540625,Fine Tuning,
7days_ln,transformer,Site A to B,4000.0,0.0,0.86525,0.7350798056904927,0.9696996466431096,0.8953234265734267,0.86804023516068,0.8833456560000165,0.7969420552763389,0.86525,Fine Tuning,
7days_ln,transformer,Site A to D,4000.0,0.0,0.94371875,0.8888130968622101,0.8732692307692308,0.9772162781811236,0.911801177319003,0.9289789658038125,0.8885442663174405,0.94371875,Fine Tuning,
7days_ln,transformer,Site A to E,4000.0,0.0,0.75503125,0.6002014098690835,0.3565724815724815,0.8783653846153846,0.6096739139261798,0.7086670259178379,0.4879399688383106,0.75503125,Fine Tuning,
7days_ln_pheno_peak,atbi-gru,Site A to B,4000.0,0.0,0.83159375,0.7177307425399029,0.8887809187279151,0.9036276223776224,0.836811122964287,0.8375455603895595,0.7478835950657237,0.83159375,Fine Tuning,
7days_ln_pheno_peak,atbi-gru,Site A to D,4000.0,0.0,0.7605625,0.3362892223738062,0.4092307692307693,0.9654661826518915,0.571749825252383,0.7723244812792989,0.4374914281952677,0.7605625,Fine Tuning,
7days_ln_pheno_peak,atbi-gru,Site A to E,4000.0,0.0,0.7045,0.4082326283987915,0.4738943488943489,0.8541826923076924,0.5784651606082875,0.6166002821042667,0.3768526272854985,0.7045,Fine Tuning,
7days_ln_pheno_peak,atbi-lstm,Site A to B,4000.0,0.0,0.8459687499999999,0.7308292852185982,0.9098056537102474,0.91444493006993,0.8509820892890276,0.850860287808374,0.7693719327002422,0.8459687499999999,Fine Tuning,
7days_ln_pheno_peak,atbi-lstm,Site A to D,4000.0,0.0,0.7785937499999999,0.3804570259208731,0.4273076923076922,0.98098968284295,0.5933550941952914,0.8041485194193304,0.483092605146502,0.7785937499999999,Fine Tuning,
7days_ln_pheno_peak,atbi-lstm,Site A to E,4000.0,0.0,0.70071875,0.4311430010070493,0.4296683046683047,0.8435096153846154,0.5688765806401759,0.616591548379347,0.3719108901445052,0.70071875,Fine Tuning,
7days_ln_pheno_peak,atbi-rnn,Site A to B,4000.0,0.0,0.83959375,0.7216342817487856,0.9028268551236748,0.9147727272727272,0.8450877441011772,0.8464136055796497,0.7600574673399036,0.83959375,Fine Tuning,
7days_ln_pheno_peak,atbi-rnn,Site A to D,4000.0,0.0,0.7632812500000001,0.3255457025920872,0.400576923076923,0.9752579289262514,0.5688388839402739,0.8015680339416104,0.4370898833409963,0.7632812500000001,Fine Tuning,
7days_ln_pheno_peak,atbi-rnn,Site A to E,4000.0,0.0,0.7138125,0.4078549848942597,0.4938574938574938,0.8652884615384615,0.5880440806063918,0.6300972820089208,0.3947539591197632,0.7138125,Fine Tuning,
7days_ln_pheno_peak,bi-gru,Site A to B,4000.0,0.0,0.8478125,0.7398507980569049,0.905565371024735,0.9116040209790208,0.8525322371985542,0.8539189672043344,0.7722112349799416,0.8478125,Fine Tuning,
7days_ln_pheno_peak,bi-gru,Site A to D,4000.0,0.0,0.7792812499999999,0.3692019099590723,0.4424999999999999,0.9796522735957204,0.5964971211772885,0.8185736929469309,0.4820813636113506,0.7792812499999999,Fine Tuning,
7days_ln_pheno_peak,bi-gru,Site A to E,4000.0,0.0,0.7116562499999999,0.4380664652567976,0.4557739557739557,0.8570192307692308,0.584139192167893,0.6320611439856119,0.391915442057017,0.7116562499999999,Fine Tuning,
7days_ln_pheno_peak,bi-lstm,Site A to B,4000.0,0.0,0.8306874999999999,0.7064538514920194,0.8899293286219081,0.9159746503496502,0.8368506755115608,0.8374868246735083,0.7468335569014782,0.8306874999999999,Fine Tuning,
7days_ln_pheno_peak,bi-lstm,Site A to D,4000.0,0.0,0.766375,0.330150068212824,0.395,0.9814195643867024,0.5678792955957077,0.7918784187206317,0.4435772195948357,0.766375,Fine Tuning,
7days_ln_pheno_peak,bi-lstm,Site A to E,4000.0,0.0,0.6903125,0.4312688821752266,0.4404176904176903,0.82625,0.5668611349502588,0.6008112552866567,0.3595357088935136,0.6903125,Fine Tuning,
7days_ln_pheno_peak,bi-rnn,Site A to B,4000.0,0.0,0.89796875,0.8448993754337266,0.9418727915194346,0.9121503496503496,0.8991921672508791,0.8986109717658108,0.8464536031889367,0.89796875,Fine Tuning,
7days_ln_pheno_peak,bi-rnn,Site A to D,4000.0,0.0,0.82728125,0.5027285129604365,0.5288461538461539,0.9895873137179976,0.6773745063287089,0.8648322650394182,0.6096220880044274,0.82728125,Fine Tuning,
7days_ln_pheno_peak,bi-rnn,Site A to E,4000.0,0.0,0.7242187500000001,0.4138972809667673,0.2278869778869778,0.920625,0.5205534058290856,0.6852533766941408,0.3705215564040612,0.7242187500000001,Fine Tuning,
7days_ln_pheno_peak,gru,Site A to B,4000.0,0.0,0.8345,0.7101839000693962,0.90273851590106,0.9081075174825176,0.8399605078529936,0.8419136603781365,0.7523417994243623,0.8345,Fine Tuning,
7days_ln_pheno_peak,gru,Site A to D,4000.0,0.0,0.7902187500000002,0.3649386084583901,0.5196153846153846,0.9764042797095912,0.6206080940043198,0.8222068117872485,0.5165616605681308,0.7902187500000002,Fine Tuning,
7days_ln_pheno_peak,gru,Site A to E,4000.0,0.0,0.683875,0.4384441087613292,0.503992628992629,0.8077884615384616,0.5835757352751312,0.5966597385922091,0.3584216161339493,0.683875,Fine Tuning,
7days_ln_pheno_peak,lstm,Site A to B,4000.0,0.0,0.8311875,0.7019430950728661,0.9000883392226149,0.9090909090909092,0.8369540358130438,0.8386380643617756,0.7474599818887803,0.8311875,Fine Tuning,
7days_ln_pheno_peak,lstm,Site A to D,4000.0,0.0,0.7907500000000001,0.371418826739427,0.5130769230769231,0.9780282766526558,0.6194884023495694,0.8189770174353024,0.5176150247403134,0.7907500000000001,Fine Tuning,
7days_ln_pheno_peak,lstm,Site A to E,4000.0,0.0,0.6864062499999999,0.4238418932527694,0.4517813267813267,0.8243750000000001,0.5655371021439753,0.5985328858146297,0.3506153067445647,0.6864062499999999,Fine Tuning,
7days_ln_pheno_peak,rnn,Site A to B,4000.0,0.0,0.8802812499999999,0.7905100624566274,0.9475265017667844,0.9097465034965034,0.882740043552326,0.8833417011787853,0.8200082509896225,0.8802812499999999,Fine Tuning,
7days_ln_pheno_peak,rnn,Site A to D,4000.0,0.0,0.8414375,0.5721350613915416,0.5501923076923078,0.9889663737103556,0.7034429677218732,0.8714396042587668,0.6471791481942281,0.8414375,Fine Tuning,
7days_ln_pheno_peak,rnn,Site A to E,4000.0,0.0,0.7280937500000001,0.4471299093655588,0.2149877149877149,0.9147596153846154,0.5261345801413777,0.6962674991833109,0.3871764897847877,0.7280937500000001,Fine Tuning,
7days_ln_pheno_peak,transformer,Site A to B,4000.0,0.0,0.8712812499999999,0.7576335877862597,0.9623674911660776,0.9002403846153847,0.8739865074841,0.8842208625358895,0.8060333676777935,0.8712812499999999,Fine Tuning,
7days_ln_pheno_peak,transformer,Site A to D,4000.0,0.0,0.90721875,0.8453274215552523,0.6790384615384616,0.980512036683225,0.8358119668924495,0.9073932636918884,0.8090654097530877,0.90721875,Fine Tuning,
7days_ln_pheno_peak,transformer,Site A to E,4000.0,0.0,0.731375,0.4666414904330312,0.2788697788697788,0.905721153846154,0.5476326314694895,0.6833232890269848,0.4051633790874203,0.731375,Fine Tuning,
7days_ln_whi,atbi-gru,Site A to B,4000.0,0.0,0.84659375,0.7324447334200259,0.9104850213980028,0.9294811320754716,0.8570436813604485,0.8518873155885429,0.770794073723585,0.84659375,Fine Tuning,
7days_ln_whi,atbi-gru,Site A to D,4000.0,0.0,0.8064062500000001,0.3461800818553888,0.5934615384615384,0.9889186090943828,0.6420007495036336,0.8563933617438043,0.5528298925715074,0.8064062500000001,Fine Tuning,
7days_ln_whi,atbi-gru,Site A to E,4000.0,0.0,0.72046875,0.4050855991943605,0.3083538083538083,0.9039903846153844,0.540307480158311,0.6571397643528403,0.3796660522479679,0.72046875,Fine Tuning,
7days_ln_whi,atbi-lstm,Site A to B,4000.0,0.0,0.8478749999999999,0.7134265279583875,0.9328637660485022,0.9306603773584906,0.8589538376733863,0.8536869526109648,0.7725607164401891,0.8478749999999999,Fine Tuning,
7days_ln_whi,atbi-lstm,Site A to D,4000.0,0.0,0.80565625,0.2921214188267394,0.6371153846153845,0.9919277799006496,0.6396242212447789,0.8657854461491776,0.5490474739403521,0.80565625,Fine Tuning,
7days_ln_whi,atbi-lstm,Site A to E,4000.0,0.0,0.7278125000000001,0.4279959718026184,0.3731572481572481,0.8981730769230769,0.5665378758694468,0.6670385982122242,0.4049037076536258,0.7278125000000001,Fine Tuning,
7days_ln_whi,atbi-rnn,Site A to B,4000.0,0.0,0.8458125,0.7116384915474643,0.9378566333808844,0.922759433962264,0.8565323785110484,0.8513154693662058,0.7693274319112948,0.8458125,Fine Tuning,
7days_ln_whi,atbi-rnn,Site A to D,4000.0,0.0,0.823875,0.4000682128240109,0.6361538461538462,0.9893007260221628,0.674651348813139,0.8691878164509227,0.6008809882117232,0.823875,Fine Tuning,
7days_ln_whi,atbi-rnn,Site A to E,4000.0,0.0,0.7290625000000001,0.5493454179254783,0.3571867321867321,0.8586538461538462,0.5842367698598816,0.669260118205679,0.4369249466834309,0.7290625000000001,Fine Tuning,
7days_ln_whi,bi-gru,Site A to B,4000.0,0.0,0.838375,0.6956274382314694,0.9289407988587732,0.9262971698113208,0.8501590491805397,0.8459622863214638,0.7586201496093232,0.838375,Fine Tuning,
7days_ln_whi,bi-gru,Site A to D,4000.0,0.0,0.8380625,0.4178035470668485,0.6892307692307693,0.9903037829575848,0.7021892064191848,0.8770905771141693,0.6382630560972608,0.8380625,Fine Tuning,
7days_ln_whi,bi-gru,Site A to E,4000.0,0.0,0.7298749999999999,0.504154078549849,0.3581081081081081,0.8756730769230768,0.577906971247228,0.6781609645281363,0.4256322473631745,0.7298749999999999,Fine Tuning,
7days_ln_whi,bi-lstm,Site A to B,4000.0,0.0,0.8630937500000001,0.7547139141742523,0.9309022824536376,0.9311320754716982,0.8720459524551128,0.8648740732949577,0.7948479304258403,0.8630937500000001,Fine Tuning,
7days_ln_whi,bi-lstm,Site A to D,4000.0,0.0,0.8331249999999999,0.3739768076398362,0.7096153846153845,0.9918322506687046,0.6924902758814176,0.8655329993376605,0.6277138931922588,0.8331249999999999,Fine Tuning,
7days_ln_whi,bi-lstm,Site A to E,4000.0,0.0,0.73840625,0.6077542799597181,0.3372235872235872,0.8532211538461538,0.5983759226527353,0.698147436228413,0.4652455440947342,0.73840625,Fine Tuning,
7days_ln_whi,bi-rnn,Site A to B,4000.0,0.0,0.84596875,0.729275032509753,0.9136947218259628,0.9327830188679248,0.8568778006516732,0.8514496459795969,0.7696782841166366,0.84596875,Fine Tuning,
7days_ln_whi,bi-rnn,Site A to D,4000.0,0.0,0.8699999999999999,0.5347885402455662,0.759423076923077,0.9909724875811996,0.762448096619402,0.8961568766942869,0.7192303923781603,0.8699999999999999,Fine Tuning,
7days_ln_whi,bi-rnn,Site A to E,4000.0,0.0,0.7256874999999999,0.5969284994964754,0.2432432432432432,0.8503365384615384,0.5631733881960469,0.6937978699740852,0.4313662160872192,0.7256874999999999,Fine Tuning,
7days_ln_whi,gru,Site A to B,4000.0,0.0,0.852125,0.7238296488946684,0.94391940085592,0.9183962264150944,0.8616333063761887,0.8576192644323957,0.7782348910532368,0.852125,Fine Tuning,
7days_ln_whi,gru,Site A to D,4000.0,0.0,0.8485312500000001,0.4607776261937244,0.7209615384615384,0.9896828429499428,0.722171679460105,0.8821850051786536,0.665958736588142,0.8485312500000001,Fine Tuning,
7days_ln_whi,gru,Site A to E,4000.0,0.0,0.7241249999999999,0.5604229607250756,0.3703931203931204,0.84625,0.5927677176733068,0.6653473706110187,0.4349245891798733,0.7241249999999999,Fine Tuning,
7days_ln_whi,lstm,Site A to B,4000.0,0.0,0.8350312500000001,0.6836801040312094,0.9346469329529244,0.925,0.8472503176510782,0.843625694377151,0.7539317790701037,0.8350312500000001,Fine Tuning,
7days_ln_whi,lstm,Site A to D,4000.0,0.0,0.8179687499999999,0.3187244201909959,0.6953846153846154,0.9869602598395107,0.668368419498916,0.8589347284692912,0.5881980206323416,0.8179687499999999,Fine Tuning,
7days_ln_whi,lstm,Site A to E,4000.0,0.0,0.7202500000000001,0.3567472306143001,0.3289312039312039,0.92,0.535840395462752,0.65786389219989,0.3644544896410723,0.7202500000000001,Fine Tuning,
7days_ln_whi,rnn,Site A to B,4000.0,0.0,0.86925,0.7699122236671,0.9377674750356632,0.9259433962264152,0.8771582384186452,0.8710105312184094,0.8035130943691867,0.86925,Fine Tuning,
7days_ln_whi,rnn,Site A to D,4000.0,0.0,0.874125,0.6278990450204638,0.6834615384615386,0.9910202521971724,0.7663412645018668,0.903591264470734,0.727656634501776,0.874125,Fine Tuning,
7days_ln_whi,rnn,Site A to E,4000.0,0.0,0.7336562499999999,0.5840886203423968,0.3003685503685503,0.8596634615384615,0.5812800853850703,0.6935866642226304,0.4449926982571586,0.7336562499999999,Fine Tuning,
7days_ln_whi,transformer,Site A to B,4000.0,0.0,0.8920625000000001,0.8176202860858258,0.9614835948644792,0.914622641509434,0.8960738611412867,0.8971956295919309,0.8367431856803894,0.8920625000000001,Fine Tuning,
7days_ln_whi,transformer,Site A to D,4000.0,0.0,0.93690625,0.9002387448840382,0.8136538461538462,0.9801299197554452,0.8954340175681822,0.9285376421846178,0.8739123528398433,0.93690625,Fine Tuning,
7days_ln_whi,transformer,Site A to E,4000.0,0.0,0.742375,0.6535750251762336,0.3230958230958231,0.8447596153846154,0.6055146178465665,0.6996674026416924,0.4786877918917692,0.742375,Fine Tuning,
7days_ln,atbi-gru,Site A to B,4000.0,0.0,0.89475,0.8348369188063844,0.9314487632508834,0.9248251748251748,0.8970369522941475,0.8939132570786897,0.841764182777779,0.89475,DANN,
7days_ln,atbi-gru,Site A to D,4000.0,0.0,0.87375,0.7530695770804912,0.8784615384615385,0.9063813526939244,0.845970822745318,0.8239819634293828,0.7589996912332677,0.87375,DANN,
7days_ln,atbi-gru,Site A to E,4000.0,0.0,0.63625,0.6062437059415912,0.4668304668304668,0.6742307692307692,0.5824349806676091,0.5367613545619637,0.3552263886562385,0.63625,DANN,
7days_ln,atbi-gru,Site A to F,4000.0,0.0,0.84325,0.6748971193415638,0.9333333333333332,0.8505011135857461,0.8195771887535477,0.5809438911392634,0.4721855684422529,0.84325,DANN,
7days_ln,atbi-gru,Site D to E,4000.0,0.0,0.6845,0.4219536757301108,0.6314496314496314,0.7930769230769231,0.6154934100855551,0.5842380315067306,0.3815844472898747,0.6845,DANN,
7days_ln,atbi-lstm,Site A to B,4000.0,0.0,0.87625,0.7862595419847328,0.9371024734982332,0.9143356643356644,0.8792325599395433,0.8785026065526713,0.8139449395419719,0.87625,DANN,
7days_ln,atbi-lstm,Site A to D,4000.0,0.0,0.88175,0.732605729877217,0.9215384615384616,0.9136415743217424,0.8559285885791402,0.834804113677244,0.7737894146836973,0.88175,DANN,
7days_ln,atbi-lstm,Site A to E,4000.0,0.0,0.7025,0.5095669687814703,0.601965601965602,0.791923076923077,0.6344852158900497,0.6015014231587741,0.4275253049450027,0.7025,DANN,
7days_ln,atbi-lstm,Site A to F,4000.0,0.0,0.93025,0.8600823045267489,0.9090909090909092,0.9359688195991092,0.9017140110722558,0.7195643498285588,0.6996049643778861,0.93025,DANN,
