Preprocessing,Model,Target Site,Test Size,Validation Size,Overall Accuracy,Class 0 Accuracy,Class 1 Accuracy,Class 2 Accuracy,Recall,Precision,Kappa,F1 Score,Transfer Strategy,Train Site
7days_ln_pheno_peak,atbi-lstm,Site A Previous Year,4000.0,0.0,0.8743125,0.9217786154900616,0.8039086102719034,0.8933853738701725,0.873178078604894,0.8789255184221323,0.8105551258466346,0.8743125,Direct,
7days_ln_pheno_peak,atbi-lstm,Site B Previous Year,4000.0,0.0,0.884,0.92372311827957,0.8232168587896254,0.9064724199288255,0.8843720677479713,0.8872729387653769,0.8247428154353093,0.884,Direct,
7days_ln_pheno_peak,atbi-lstm,Site C Previous Year,4000.0,0.0,0.80653125,0.8717833632555355,0.6958712613784135,0.8843236409608091,0.8175386817510193,0.801167902325995,0.7019168768034911,0.80653125,Direct,
7days_ln_pheno_peak,atbi-rnn,Site A Previous Year,4000.0,0.0,0.90515625,0.9340301576422207,0.8764161631419939,0.8995480690221856,0.904033572167392,0.9069821724818548,0.8571549439884083,0.90515625,Direct,
7days_ln_pheno_peak,atbi-rnn,Site B Previous Year,4000.0,0.0,0.89540625,0.9263272849462366,0.8546469740634006,0.9072508896797152,0.8953592599803423,0.8963986899836204,0.8420882204340013,0.89540625,Direct,
7days_ln_pheno_peak,atbi-rnn,Site C Previous Year,4000.0,0.0,0.8250937499999998,0.8545032914422502,0.7581274382314694,0.895543615676359,0.8356585031114065,0.8134407666086432,0.732859257233133,0.8250937499999998,Direct,
7days_ln_pheno_peak,bi-gru,Site A Previous Year,4000.0,0.0,0.879875,0.9262337217272104,0.8213746223564954,0.8883525061626951,0.8785337044335662,0.884283920123534,0.8189116099092861,0.879875,Direct,
7days_ln_pheno_peak,bi-gru,Site B Previous Year,4000.0,0.0,0.8968125,0.9241431451612904,0.8617615273775215,0.904470640569395,0.8965973528993582,0.8978410857215368,0.8441514741428795,0.8968125,Direct,
7days_ln_pheno_peak,bi-gru,Site C Previous Year,4000.0,0.0,0.8277812500000001,0.884575104727708,0.7378901170351105,0.8830594184576485,0.8351043871522235,0.8155488854476726,0.7354010750342114,0.8277812500000001,Direct,
7days_ln_pheno_peak,bi-lstm,Site A Previous Year,4000.0,0.0,0.883875,0.9218642906100069,0.8360083081570997,0.8917419884963025,0.8828247227963681,0.8870728556131042,0.8250325210637717,0.883875,Direct,
7days_ln_pheno_peak,bi-lstm,Site B Previous Year,4000.0,0.0,0.8870625,0.9204469086021506,0.8341138328530259,0.908585409252669,0.8876182751565524,0.8895333899818982,0.8294255225932912,0.8870625,Direct,
7days_ln_pheno_peak,bi-lstm,Site C Previous Year,4000.0,0.0,0.805875,0.8686415320167564,0.697578023407022,0.8847977243994942,0.8168189253161984,0.7999492941360299,0.7008535010576147,0.805875,Direct,
7days_ln_pheno_peak,bi-rnn,Site A Previous Year,4000.0,0.0,0.90034375,0.933173406442769,0.8590445619335347,0.9061216105176664,0.8993950883733338,0.9025361345022394,0.8499007982689233,0.90034375,Direct,
7days_ln_pheno_peak,bi-rnn,Site B Previous Year,4000.0,0.0,0.9038125,0.9301915322580644,0.8670749279538903,0.915035587188612,0.9038895698550712,0.9040891422286034,0.8548276428640691,0.9038125,Direct,
7days_ln_pheno_peak,bi-rnn,Site C Previous Year,4000.0,0.0,0.8172812500000001,0.8616098144823459,0.7273244473342003,0.8985461441213654,0.8290020248373989,0.8082500444130023,0.7205545214724144,0.8172812500000001,Direct,
7days_ln_pheno_peak,gru,Site A Previous Year,4000.0,0.0,0.8929374999999999,0.931631254283756,0.854607250755287,0.8886606409202958,0.891507457515905,0.8969926232738095,0.8386146395843734,0.8929374999999999,Direct,
7days_ln_pheno_peak,gru,Site B Previous Year,4000.0,0.0,0.90490625,0.930863575268817,0.878872478386167,0.9042482206405692,0.9042552573447258,0.9053874760806532,0.8563728244384019,0.90490625,Direct,
7days_ln_pheno_peak,gru,Site C Previous Year,4000.0,0.0,0.82484375,0.8842758827049672,0.7298439531859557,0.8832174462705437,0.8326711175755007,0.8134373732113951,0.7306192780621089,0.82484375,Direct,
7days_ln_pheno_peak,lstm,Site A Previous Year,4000.0,0.0,0.90290625,0.9375428375599726,0.878021148036254,0.8888660640920296,0.901416761083622,0.9048200575474444,0.8537365684022262,0.90290625,Direct,
7days_ln_pheno_peak,lstm,Site B Previous Year,4000.0,0.0,0.8980312500000001,0.9108702956989247,0.885356628242075,0.8983540925266904,0.8976960255711629,0.8978595482896317,0.8460353852680681,0.8980312500000001,Direct,
7days_ln_pheno_peak,lstm,Site C Previous Year,4000.0,0.0,0.8020937499999999,0.8596648713345302,0.6975780234070221,0.8860619469026549,0.8140969945945611,0.7946214612238411,0.695053911722024,0.8020937499999999,Direct,
7days_ln_pheno_peak,rnn,Site A Previous Year,4000.0,0.0,0.90796875,0.9397703906785468,0.8782099697885197,0.9026294165981922,0.9067443345512116,0.9097037434244236,0.8613836372975833,0.90796875,Direct,
7days_ln_pheno_peak,rnn,Site B Previous Year,4000.0,0.0,0.9086875,0.9285954301075268,0.8848162824207493,0.9118104982206406,0.9084164717789952,0.9081839173086086,0.8621807447614976,0.9086875,Direct,
7days_ln_pheno_peak,rnn,Site C Previous Year,4000.0,0.0,0.8165625000000001,0.8628815080789947,0.7241547464239271,0.8982300884955752,0.8286781002197655,0.8069744828657771,0.7192982063283224,0.8165625000000001,Direct,
7days_ln_pheno_peak,transformer,Site A Previous Year,4000.0,0.0,0.92109375,0.9586189170664838,0.8658421450151058,0.9355998356614628,0.9202541165292872,0.9235672914141768,0.8812091220791977,0.92109375,Direct,
7days_ln_pheno_peak,transformer,Site B Previous Year,4000.0,0.0,0.8938125000000001,0.9250672043010753,0.8253782420749279,0.9379448398576512,0.8958145815204408,0.8977983251201576,0.8398199966483789,0.8938125000000001,Direct,
7days_ln_pheno_peak,transformer,Site C Previous Year,4000.0,0.0,0.8282499999999999,0.7932375822860563,0.8108745123537061,0.936156763590392,0.8465756877547858,0.8189380202847445,0.7395502253446807,0.8282499999999999,Direct,
7days_ln_whi,RF,Site A Previous Year,4000.0,0.0,0.90828125,0.8581008583690988,0.9694656488549618,0.9003482972136222,0.909368991170339,0.9140009623530938,0.8625068024818809,0.90828125,Direct,
7days_ln_whi,RF,Site B Previous Year,4000.0,0.0,0.9063125,0.9157177363699104,0.877346570397112,0.929459691252144,0.9073830053185208,0.906451023295308,0.8590214544781749,0.9063125,Direct,
7days_ln_whi,RF,Site C Previous Year,4000.0,0.0,0.7137812499999999,0.5198813056379823,0.8216255678131085,0.9207041343669252,0.7540687588206465,0.7410133273295372,0.5721512866290955,0.7137812499999999,Direct,
